"cid","branch_amount_1","branch_amount_2","branch_amount_3","branch_amount_4","promo","days_clients","branches","promos_sent","promos_buys","prod_unit","flagret","buy_frecuency","state","county","mid","date_birth"
55641684496,0,0,416.44,0,23,307,2,10,1,41.57,0,51.16,"MI",490,2161401,"NA"
55641684791,0,0,83.67,0,10,257,1,2,0,59.25,0,257,"IL",604,1399402,06/25/62
55641688322,0,0,448.68,0,7,217,1,2,0,23.39,1,54.25,"ME",39,953603,04/10/52
55641690482,0,0,212.95,0,8,243,1,2,0,38.71,1,121.5,"MA",12,407602,08/18/31
55641690626,0,90.96,158,0,15,488,2,8,3,66.71,0,162.66,"NY",109,303402,07/05/66
55641693960,0,0,40,124.93,11,641,3,3,0,20.56,0,160.25,"TN",373,1672502,02/08/34
55641694666,0,670.39,74.89,0,16,607,3,8,3,17.56,1,86.71,"PA",193,301901,09/29/54
55641696624,0,0,65,43.97,10,638,3,6,1,21.21,1,159.5,"PA",152,1672601,02/19/61
55641698763,0,0,279,0,0,40,1,0,0,75.44,0,40,"MI",480,1295703,03/25/69
55641699403,0,0,137,0,11,608,1,6,0,50,0,608,"CA",956,1536603,09/04/29
55641700806,0,0,199.96,16.99,4,424,2,0,0,37.13,0,212,"TX",789,316801,06/27/48
55641704431,0,552.93,19.5,0,10,631,2,7,1,35.28,0,90.14,"MA",10,1764601,10/11/61
55641704655,0,39.99,1818.18,0,25,545,5,8,6,15.26,1,20.96,"MT",596,1185301,09/13/36
55641707874,0,16.43,575.64,0,23,684,2,10,5,17.99,0,114,"MA",25,976103,12/22/70
55641710324,0,731.71,35.44,0,20,269,5,8,4,4.26,1,20.69,"AK",997,869701,03/10/53
55641711765,0,314.09,115.2,0,5,49,2,1,0,24.32,0,49,"NH",32,1760802,03/30/56
55641714025,0,1266.91,170.39,0,19,487,2,10,4,11.36,1,40.58,"NY",130,1278103,08/23/68
55641716287,0,0,1085.69,0,20,678,2,9,5,20.34,1,48.42,"PA",189,541503,10/19/87
55641717457,0,0,119,0,8,551,1,5,0,72.03,0,551,"NY",103,228702,01/26/39
55641719631,0,510.96,6.79,0,15,699,2,7,3,26.1,0,139.8,"CA",945,1067303,04/18/59
55641719956,0,0,102.98,0,9,355,1,4,0,41.37,0,177.5,"TX",770,53803,10/21/41
55641719967,0,388.24,92.39,0,11,665,2,5,2,9.73,1,73.88,"MA",21,1598901,03/02/62
55641720707,0,0,3344.89,0,26,702,1,9,5,13.63,1,58.5,"MO",631,1750103,03/22/64
55641720970,0,93.99,15,0,12,421,2,5,1,39.6,0,210.5,"WI",547,1283401,07/26/88
55641723375,0,116.5,205,0,20,581,2,5,0,51.73,0,193.66,"VA",245,1798403,"NA"
55641723476,0,0,225.08,0,18,344,1,5,0,72.67,0,344,"MD",212,1665903,12/04/44
55641725052,0,0,151.99,0,18,696,1,10,1,100,0,174,"GA",317,1374303,05/26/71
55641728787,0,160.94,53.75,0,16,393,2,8,0,56.12,0,196.5,"IL",600,1115502,05/01/69
55641729597,0,0,109.98,0,5,234,1,1,0,79.04,0,234,"NC",275,921001,02/15/70
55641730812,0,0,176.85,0,0,158,1,0,0,28.62,0,79,"IL",606,1192501,04/26/58
55641731093,0,0,98,45,6,409,2,1,0,51.97,0,204.5,"AL",350,364002,04/24/72
55641732782,0,0,88,0,5,181,1,1,0,100,0,181,"CA",926,1473902,11/09/31
55641735640,0,235.66,305.89,0,20,460,2,10,2,14.75,1,57.5,"NH",34,2101103,12/17/60
55641738892,0,0,1582.08,67.46,21,583,3,9,4,21.69,1,32.38,"FL",333,128301,12/08/62
55641739666,0,0,175.94,0,9,563,1,6,0,48.95,0,563,"MO",651,159802,12/21/35
55641741443,0,0,89.97,0,0,61,1,0,0,68,0,61,"NY",100,2080502,04/18/59
55641743290,0,83.09,57.97,0,6,445,3,0,0,20.42,1,74.16,"MD",216,1888103,06/26/58
55641748882,0,286.95,23.99,0,12,519,2,8,1,28.5,0,129.75,"CA",907,771401,11/24/68
55641751196,0,0,77.55,0,1,89,1,0,0,12.83,1,29.66,"OH",440,2107702,07/04/79
55641751570,0,10.49,741.23,0,21,534,3,9,2,16.63,1,53.4,"VT",56,104301,07/07/53
55641751905,0,409.41,36.58,0,6,275,2,2,1,18.4,1,30.55,"CA",950,1781803,07/14/71
55641753017,0,0,1629.23,0,20,576,2,9,5,19.29,1,72,"CT",64,587303,03/31/42
55641758050,0,115.5,35,0,6,341,3,2,1,26.78,1,113.66,"CA",913,677403,02/10/59
55641764707,0,0,129.99,0,16,581,1,5,0,100,0,581,"CA",934,1866801,08/04/43
55641764822,0,102.19,69.3,0,5,494,2,1,0,11.37,1,123.5,"MA",23,945203,01/28/85
55641768895,0,0,156.99,0,13,362,1,3,0,40.42,0,120.66,"IN",479,885502,06/23/71
55641769906,0,10.8,156.6,0,7,698,2,3,0,5.49,1,349,"NC",281,664003,10/07/78
55641771875,0,0,117.99,0,17,306,1,5,0,55.18,0,306,"OH",440,1592303,06/05/50
55641772832,0,0,213.79,0,0,43,1,0,0,42.64,0,43,"NY",100,769203,01/06/44
55641774225,0,0,188.33,0,8,344,1,1,0,100,0,344,"FL",333,750002,12/16/61
55641775770,0,171.5,537.97,0,24,368,3,8,1,19.42,1,61.33,"AZ",852,1150803,"NA"
55641775781,0,0,1546.67,0,24,201,1,8,1,21.56,0,100.5,"AZ",857,1674503,08/02/30
55641776094,0,0,1345.44,0,22,666,3,10,6,12.2,1,44.4,"CA",945,889901,02/19/55
55641781540,0,0,141,0,18,451,1,9,1,34.35,0,451,"TX",774,1736302,12/19/55
55641784114,0,0,129.94,0,14,379,1,3,0,100,0,126.33,"CA",926,871101,07/03/69
55641784417,0,0,255.96,0,7,530,1,2,0,28.14,0,265,"MI",480,462603,05/21/65
55641785094,0,0,263.96,0,19,588,1,10,2,38.83,0,196,"MD",208,1629302,01/25/55
55641785951,0,415.96,105,0,16,400,2,6,2,23.21,0,100,"NY",115,497301,11/29/58
55641789313,0,0,268.98,0,6,581,1,1,0,35.71,0,581,"NY",113,2074702,02/19/62
55641796636,0,0,98,0,4,446,1,2,1,88.32,0,223,"NY",113,1388401,10/19/71
55641797381,0,156.43,14.99,0,5,393,3,1,0,35.93,0,98.25,"MD",209,1649102,10/26/61
55641800573,0,401,461.45,0,8,254,2,2,1,20.94,0,28.22,"TX",787,1663303,11/05/58
55641801484,0,316.46,156.75,0,13,650,3,6,3,19.73,0,130,"IL",628,767801,01/14/66
55641803756,0,31.48,80.45,0,0,69,2,0,0,47.85,0,69,"MI",497,1061002,11/05/54
55641806997,0,0,89,0,0,331,2,0,0,39.25,0,165.5,"VA",222,1369803,08/11/80
55641807626,0,227.99,166,0,11,697,2,4,2,28.26,0,116.16,"PA",168,1779203,05/06/69
55641807741,0,0,11.99,0,14,226,1,3,0,100,0,226,"FL",330,183703,12/14/79
55641808876,0,34.8,69.97,0,5,622,2,0,0,40.61,0,311,"CA",949,636702,06/09/58
55641811575,0,0,252,0,8,491,1,2,0,26.9,0,245.5,"NM",877,1319502,08/22/31
55641815964,0,109.63,166.25,0,14,697,2,8,1,45.5,0,174.25,"FL",321,940303,04/21/62
55641817371,0,0,78,0,14,530,1,9,0,100,0,530,"MA",21,164503,02/04/81
55641818235,0,660.58,173.49,0,15,558,2,9,3,20.86,0,79.71,"TX",779,1574503,09/30/42
55641824593,0,0,90.96,0,6,632,1,2,0,25.44,0,316,"WA",986,90803,02/06/63
55641827585,0,0,98.93,0,8,648,1,2,0,60.34,0,216,"ID",836,1055201,03/04/69
55641830341,0,0,465.98,0,0,465,1,1,0,70.96,0,232.5,"CA",949,522101,01/01/58
55641831025,0,0,318.71,0,20,561,1,9,2,26.79,1,140.25,"MD",208,1765901,12/10/68
55641832343,0,0,501.98,0,15,468,3,8,3,21.11,0,93.6,"NY",109,1648302,05/10/59
55641834673,0,192.25,108,0,18,495,2,10,1,16.77,1,247.5,"FL",337,445703,12/04/51
55641835122,0,154.5,240.3,0,12,296,2,6,1,12.12,1,42.28,"VA",222,1428302,05/24/76
55641836596,0,0,100.97,0,14,488,1,7,0,29.26,0,244,"FL",344,2147401,11/29/51
55641840476,0,0,341.92,0,14,573,3,6,0,19.03,0,191,"MA",14,797402,03/24/59
55641844281,0,0,238.5,0,14,357,1,6,0,88.13,0,357,"NJ",74,923803,07/03/54
55641845451,0,137.98,269.09,614.57,18,655,6,6,3,22.01,0,109.16,"IL",623,392201,09/15/64
55641847420,0,0,83.5,0,6,297,1,2,0,58.53,0,297,"NC",282,1861802,09/29/60
55641847792,0,728.55,69.68,0,16,691,2,9,2,14.32,1,76.77,"OH",453,615602,06/25/89
55641849941,0,1791,48.71,0,19,677,2,10,5,14.15,0,84.62,"IA",520,294301,03/25/60
55641852020,0,69.98,9.5,0,0,82,2,0,0,41.74,0,82,"MA",12,1595202,12/04/87
55641852121,0,0,125.49,0,13,292,1,3,0,34.27,0,292,"NJ",74,1917601,11/25/71
55641852662,0,648.44,51,0,17,684,2,10,5,19.36,0,114,"FL",346,165102,01/12/52
55641861910,0,0,114.96,0,5,119,1,0,0,57.66,0,59.5,"TX",782,1739903,02/20/51
55641865316,0,59,100.97,0,14,607,2,9,1,58.7,0,303.5,"NY",115,701203,12/31/54
55641867895,0,0,81.97,0,5,417,1,0,0,38.87,0,208.5,"CA",949,1251802,"NA"
55641868186,0,0,197,0,16,362,1,5,0,94.06,0,362,"CA",919,1557003,03/22/39
55641870615,0,300.29,314.57,0,18,436,4,8,1,15.97,1,72.66,"CA",902,259001,08/26/57
55641872235,0,0,88,0,5,299,1,1,0,100,0,299,"NY",121,1994802,03/09/59
55641876343,0,0,159.99,39.98,6,307,3,1,0,56.48,0,76.75,"VA",234,1239001,10/30/78
55641878471,793.34,0,20,341.88,18,355,5,5,1,28.04,0,71,"CA",951,1635202,03/17/73
55641890552,0,0,158.98,0,6,145,1,1,0,38.13,0,145,"TX",793,1230601,03/31/52
55641891362,0,99.72,17.99,0,4,268,3,1,0,15.34,1,44.66,"CA",911,1683502,"NA"
55641892327,0,577.98,74.49,0,10,656,3,7,1,14.39,0,218.66,"NY",128,477401,12/27/38
55641894963,0,0,147,0,4,179,1,1,0,41.11,0,179,"MN",554,302602,12/26/43
55641897991,0,610.09,307.79,0,17,685,4,10,6,11.37,1,48.92,"MA",21,920302,12/30/40
55641898066,0,24.49,89.72,0,3,265,2,0,0,14.53,1,66.25,"NY",147,61803,11/21/60
55641899867,0,234.98,72.78,0,15,238,4,9,1,21.93,0,59.5,"FL",327,1573203,09/07/58
55641900697,0,174.44,10,19.98,13,640,5,5,1,13.97,1,128,"NY",128,1321603,06/03/30
55641901993,0,2234.06,121.87,0,16,631,3,9,4,11.62,1,70.11,"TX",795,1953901,09/24/63
55641907843,0,0,1331.92,0,19,313,3,5,4,25.72,0,39.12,"VA",232,1282803,09/03/61
55641908967,0,59,101,0,10,410,2,6,0,10.97,1,205,"NC",283,216203,"NA"
55641910982,0,0,93,0,7,356,1,5,0,93.86,0,356,"NC",283,1660501,10/22/60
55641912296,0,5.99,380.63,0,11,630,3,5,4,19.5,1,90,"NY",148,1344901,06/25/45
55641915842,0,819.29,83.21,99.04,17,677,5,9,3,12.53,1,96.71,"MI",488,366603,02/02/36
55641917945,0,0,183,0,7,249,1,2,0,79.6,0,249,"NM",875,486901,04/02/39
55641925010,0,68,34,0,3,185,2,0,0,55.55,0,185,"AL",350,2099503,"NA"
55641929591,0,0,224.1,0,0,228,1,0,0,42.09,0,228,"UT",840,896501,12/06/48
55641929746,0,0,69.99,0,3,525,1,0,0,100,0,525,"MI",484,963801,12/28/68
55641932232,0,0,49,110.96,4,676,2,3,0,41.59,0,338,"TX",793,2135401,07/26/31
55641933367,0,0,417.33,0,24,575,2,9,1,24.86,1,95.83,"VT",57,466902,08/13/31
55641935213,0,0,412.21,0,15,630,2,8,3,52.88,0,105,"CT",65,1948901,12/18/61
55641936812,0,0,196.99,0,5,183,1,2,0,37.84,0,91.5,"MD",211,1667301,12/16/58
55641939772,0,29,1230.74,0,19,541,3,9,6,19.61,1,67.62,"IN",467,1962802,"NA"
55641941953,0,0,96,0,3,153,1,1,0,52.17,0,153,"CA",902,231301,08/12/54
55641944033,0,0,74.97,0,0,103,1,0,0,100,0,103,"TN",376,821301,"NA"
55641947151,0,134.96,82.8,0,12,684,5,5,0,8.94,1,57,"DC",200,486401,05/21/69
55641947681,0,0,78.99,0,18,541,1,10,0,60.97,0,541,"MA",24,1568502,09/24/79
55641950694,0,159.96,663.28,0,14,620,2,5,0,27.57,0,310,"OH",450,1637703,12/18/57
55641957422,0,0,132.98,0,1,684,1,0,0,36.9,0,684,"NY",105,1013103,01/20/62
55641959752,0,953.41,73.45,0,16,523,2,8,2,10,1,104.6,"MD",208,959903,03/17/82
55641960990,0,74.78,134.08,0,0,43,6,0,0,58.67,0,8.6,"NY",115,768103,07/21/60
55641962181,0,99.22,323.19,215.9,17,225,5,4,3,19.97,0,32.14,"FL",334,16402,05/29/75
55641963610,0,0,378.85,0,1,376,2,0,0,27.16,0,125.33,"CA",933,2148902,02/16/86
55641963665,0,139.5,58.25,0,1,641,2,2,0,54.1,0,320.5,"CT",61,254201,09/20/48
55641964150,0,227.98,212.94,0,11,618,2,7,1,17.76,0,309,"PA",190,1381301,02/04/48
55641965003,0,148,450.99,0,15,362,2,6,1,32.12,0,120.66,"NY",140,272803,05/11/49
55641972283,0,0,75.75,0,4,265,1,1,0,50.04,0,265,"CA",902,787402,12/10/78
55641976027,0,0,503.01,0,12,581,2,4,1,17.39,1,116.2,"SC",296,1930003,07/17/71
55641976300,0,0,222.68,0,11,607,1,6,0,27.74,0,607,"MA",25,740801,09/18/41
55641977897,0,0,226.79,0,6,164,1,1,0,31.72,0,164,"PA",191,1243901,02/10/32
55641978944,0,27.99,367.39,0,12,293,2,3,0,21.93,0,293,"IN",463,85501,10/14/48
55641980055,0,0,195,0,7,173,1,1,0,41.73,0,173,"IN",469,1276503,"NA"
55641980686,0,170,93.5,0,6,539,2,5,1,33.95,0,539,"OH",450,1269103,03/09/55
55641980981,0,88,49,0,5,184,2,1,0,33.68,0,92,"WI",546,1149601,06/21/71
55641984455,0,0,254.93,0,15,700,1,10,2,25.42,0,175,"CT",60,1723901,02/08/59
55641985117,0,802.69,250.46,0,16,558,7,9,6,16.73,1,46.5,"MI",481,1469801,05/19/60
55641985953,0,122.96,23.98,235.33,21,620,5,10,2,18.17,0,124,"NV",891,2085503,07/28/47
55641986277,0,0,127,0,14,412,1,5,0,34.98,0,412,"GA",307,1979901,02/15/42
55641994751,0,0,358.97,0,20,670,2,9,3,16.91,1,134,"IN",468,1591101,"NA"
55641995910,20,590.95,207.99,0,16,554,9,9,3,17.61,0,61.55,"NC",275,936503,09/05/50
55641996504,7.5,0,106.48,0,5,266,2,1,0,36.53,0,266,"LA",705,1263801,"NA"
55641998517,0,0,153.75,0,18,344,1,6,0,36.57,0,344,"MI",481,1026701,09/08/75
55642000992,0,35.48,450.19,38.48,23,683,7,7,3,12.12,1,68.3,"VT",54,131102,11/14/88
55642006684,0,69.97,510,0,14,488,3,6,0,23,1,122,"PA",180,1978703,06/22/78
55642008066,0,128.62,940.77,0,19,673,6,9,6,23.67,0,51.76,"AZ",852,1101302,09/18/68
55642008167,0,1334.12,64.98,254.59,5,375,7,1,1,14.89,1,22.05,"CA",939,239703,01/09/69
55642008901,0,0,129.99,0,12,357,1,5,0,100,0,357,"NY",115,1238201,05/10/72
55642013275,0,0,702.97,0,10,531,1,6,1,29.85,0,265.5,"MI",481,1134403,08/10/61
55642014355,0,0,226.43,0,0,50,1,0,0,34.86,0,50,"MO",638,1099303,07/30/31
55642015121,0,207.2,34.99,0,10,295,2,4,1,36.7,0,98.33,"PA",191,1098203,06/27/59
55642015457,0,0,88,0,13,683,1,9,1,55.81,0,683,"CA",945,552202,"NA"
55642021003,0,0,102,0,16,327,1,5,0,59.3,0,327,"CT",60,984402,12/20/54
55642022714,0,0,71.5,0,0,272,1,0,0,139.23,0,272,"VA",241,520101,09/17/50
55642026235,0,0,269.99,0,13,362,2,5,0,28.5,0,120.66,"NC",271,103403,02/24/59
55642027250,0,311.39,18,54.99,12,414,3,3,0,39.96,0,207,"NJ",76,524502,04/17/60
55642027610,0,182,6,0,6,197,2,2,0,65.62,0,197,"CA",940,1930901,12/24/67
55642029577,0,18.59,1191.24,0,22,677,4,9,3,16.61,1,135.4,"NY",100,476402,02/22/52
55642035473,0,1177.43,37,0,9,326,6,2,1,24.4,1,32.6,"NY",104,1821901,12/05/51
55642036687,0,0,114.98,0,16,598,1,9,0,66.75,0,299,"CO",816,780302,12/11/40
55642039750,0,197.12,1376.02,0,21,610,5,10,5,6.04,1,24.4,"WA",989,1183002,06/11/63
55642040725,0,267.91,240.71,0,17,460,4,9,2,18.43,1,30.66,"MA",13,182402,"NA"
55642045214,0,0,129.99,0,10,334,1,4,0,100,0,334,"MD",210,308403,04/25/59
55642046723,0,79.45,230,0,3,260,2,1,0,25.97,0,130,"IN",471,1152901,01/03/38
55642047072,0,0,243.48,0,11,599,1,4,0,42.43,0,299.5,"MA",24,195701,08/07/58
55642048310,0,224,19.99,0,5,434,2,2,0,31.9,0,217,"NE",681,2096603,"NA"
55642048794,0,125.48,60.78,0,5,321,2,2,1,34.21,0,80.25,"VA",228,1920002,02/12/72
55642050207,0,0,74,85.96,17,693,3,6,1,23.21,0,173.25,"CT",63,1248503,07/06/62
55642051987,0,239.5,672.72,0,21,619,3,10,1,26.75,0,123.8,"MA",21,427802,08/31/51
55642052403,0,43.5,139.5,175.96,21,693,3,11,1,27.95,0,346.5,"CA",957,468103,07/24/68
55642052627,0,471.98,75.23,0,11,698,2,6,1,32.68,0,174.5,"AL",352,557103,01/30/86
55642055510,0,0,31.48,0,8,65,1,2,0,100,0,65,"OH",440,998903,07/03/65
55642055983,0,102,34.99,0,3,118,2,0,0,42.01,0,59,"IN",470,2081403,11/20/77
55642057660,0,20.99,238.43,0,19,566,6,9,2,5.75,1,62.88,"MA",19,790801,12/16/48
55642062596,0,128.99,25,0,4,243,4,2,0,71.86,1,81,"TX",751,2139401,10/17/39
55642065612,0,20.99,256.42,0,11,277,3,4,0,12.18,1,92.33,"LA",711,802603,02/26/68
55642066196,0,0,383.46,0,13,656,1,6,2,7.7,1,164,"MA",23,1297702,12/25/51
55642067290,0,0,98,0,3,405,1,0,0,100,0,405,"CA",926,1828801,02/22/57
55642068121,0,116.98,31.48,56.49,8,261,7,1,0,6.67,1,37.28,"IL",609,1260102,"NA"
55642068673,0,518.64,187.24,365.86,21,677,7,9,3,14.34,1,84.62,"KY",410,473001,02/01/33
55642068921,0,0,76.98,0,13,167,1,8,1,49.33,0,83.5,"MA",21,1376001,04/10/56
55642081160,0,834.29,82.78,0,23,583,2,10,6,16.25,1,72.87,"RI",28,927003,02/25/39
55642082712,0,1026.29,97.01,0,20,691,5,9,7,19.68,1,46.06,"VA",220,866501,04/22/58
55642083195,0,414.98,74,0,6,345,4,2,0,12.98,1,69,"CA",921,1907202,11/23/68
55642083263,0,187.98,48.99,0,13,444,2,7,1,19.83,0,111,"HI",967,2171501,05/17/69
55642086503,0,0,184.96,0,13,635,2,5,1,34.84,0,317.5,"MN",554,1405201,01/12/82
55642089823,0,0,685.95,0,15,698,3,9,2,23.88,1,174.5,"CA",917,1551903,08/14/51
55642091125,0,124.99,119.96,0,8,656,5,6,1,30.37,0,218.66,"CA",920,1758802,06/19/62
55642092306,137.46,0,7,0,5,471,3,2,0,17.96,1,117.75,"IL",605,459603,03/07/59
55642094290,0,0,121.24,279.94,12,699,2,5,1,36.32,0,349.5,"VA",232,848801,07/28/73
55642094401,0,0,107.96,0,0,52,1,0,0,30.86,0,52,"OH",441,1756102,09/28/54
55642094986,0,0,304.44,117.95,17,552,4,9,1,23.36,1,78.85,"MI",498,942303,01/10/31
55642099046,0,0,187.99,0,3,180,1,0,0,31.94,0,90,"CA",928,858703,01/15/89
55642099644,0,615.62,93.16,0,15,340,2,6,1,17.1,0,85,"VA",201,1994602,"NA"
55642100823,0,6.5,185.41,0,0,61,3,0,0,30.31,0,30.5,"GA",314,1336601,05/04/68
55642102230,0,320.98,58.8,0,21,282,2,11,0,29.28,0,94,"NH",31,1271601,"NA"
55642103130,0,375.74,12.15,0,15,684,2,10,4,24.17,0,85.5,"FL",338,91103,03/31/52
55642107192,0,273.99,596.76,0,18,327,2,6,1,17.76,0,109,"OH",432,1390803,07/28/40
55642109150,0,35.98,108.82,0,14,310,3,7,0,34.86,1,77.5,"MD",217,646201,11/30/64
55642109396,0,0,99,0,3,126,1,1,0,100,0,126,"CA",912,727801,"NA"
55642110666,64.38,39,6.6,0,0,292,3,0,0,30.17,0,146,"CO",802,809202,05/13/59
55642111151,0,0,68,0,0,223,1,0,0,100,0,223,"CA",954,53901,11/18/47
55642111601,0,36,70.49,0,17,579,3,8,0,50.86,0,193,"OH",439,1870701,04/11/69
55642111937,0,0,78,0,6,146,1,1,0,57.39,0,146,"NC",287,1617503,05/29/69
55642114572,0,39,290.98,0,3,174,2,1,1,29.52,0,58,"OH",454,1735501,07/13/61
55642115900,0,163.98,166.57,0,1,79,3,0,0,23.73,0,39.5,"CA",947,303703,11/17/51
55642121501,0,151.52,74.48,0,8,404,3,1,0,38.74,0,80.8,"NY",124,418803,05/07/52
55642121567,0,613.88,15,0,5,534,2,1,0,18.98,0,133.5,"ME",46,927303,"NA"
55642124032,0,0,757.48,0,20,565,1,9,3,9.01,1,141.25,"AZ",852,751701,06/12/54
55642124043,0,0,386.97,0,6,487,1,2,0,41.23,0,243.5,"VT",58,702901,06/17/65
55642124786,0,39,165.97,16.09,3,414,4,0,0,30.71,0,138,"MN",551,424203,06/13/51
55642131120,0,58,927,0,11,330,2,4,0,26.35,0,165,"CA",917,596403,04/04/59
55642131805,0,326.96,10.51,0,4,173,2,1,0,21.32,0,173,"CT",61,669301,04/30/40
55642134145,0,0,68.99,0,4,269,1,0,0,15.95,1,134.5,"NY",124,432303,08/15/57
55642134257,0,0,185,0,1,108,1,0,0,63.97,0,108,"MI",491,106502,05/25/72
55642135157,0,12.99,118.71,0,4,152,3,1,0,37.05,1,76,"NH",34,847502,06/29/77
55642135362,0,0,68.99,0,4,357,1,0,0,55.31,0,178.5,"NC",271,92202,"NA"
55642135441,0,116,54.3,0,6,476,2,2,0,15.87,1,158.66,"VA",223,228202,03/28/55
55642140344,0,0,278.99,0,7,152,1,1,0,58.28,0,152,"VT",52,1375802,05/21/36
55642145150,0,107.99,187.96,0,10,300,2,3,0,50.91,0,150,"DE",199,631802,12/29/68
55642147895,0,24.99,106,0,11,363,3,3,0,17.61,1,181.5,"NY",100,488801,"NA"
55642147905,0,0,167,0,1,87,1,0,0,44.47,0,87,"MI",493,49203,09/19/88
55642148456,0,0,20.99,23.18,4,581,2,0,0,50.12,0,290.5,"MO",633,1989701,07/16/58
55642149493,0,88.49,25.5,0,10,314,4,6,1,5.35,1,157,"KY",410,672002,10/10/71
55642149626,0,59,99,0,3,293,2,2,0,92.46,0,293,"PA",156,975202,04/03/62
55642150943,0,196.02,215.52,0,19,603,4,10,2,21.38,0,201,"MA",20,14203,05/24/72
55642159717,0,0,80.48,0,1,86,1,0,0,57.65,0,86,"ND",586,632901,11/04/78
55642159775,0,0,104.98,0,4,150,1,1,0,52.66,0,150,"NY",130,1816202,09/27/43
55642162326,0,33.75,1047.68,0,21,629,4,9,3,11.29,1,52.41,"AL",368,784001,10/13/74
55642165321,27.99,59,929.7,0,20,678,3,9,5,15.91,0,45.2,"IL",608,1912302,12/21/57
55642167277,0,0,118,0,4,190,1,1,0,30.2,1,95,"MA",27,333902,02/25/39
55642167932,0,0,112.97,0,0,39,1,0,0,100,0,39,"MI",480,382301,07/03/59
55642168537,0,0,314,0,1,61,1,0,0,22.36,0,61,"SC",293,620002,10/31/67
55642169880,0,29,218.99,0,0,467,2,0,0,35.94,0,467,"WI",530,1725902,03/02/33
55642175694,0,282.91,14.4,0,18,565,2,10,1,24.71,1,113,"VA",220,1150702,11/12/51
55642176413,0,3.01,474.5,37.97,20,671,5,10,2,16.78,1,95.85,"MA",20,1695201,12/07/50
55642176965,0,0,78,0,6,349,1,4,0,100,0,349,"VA",229,1987302,08/19/44
55642177447,0,697.97,23.4,0,17,644,3,8,1,14.9,1,64.4,"FL",320,150501,06/14/33
55642178361,0,538.39,153.68,0,8,261,4,2,0,12.14,1,43.5,"MA",20,937703,10/10/88
55642178606,0,0,163.18,0,1,75,2,0,0,80.38,0,37.5,"CA",920,489101,06/03/68
55642179621,0,43.31,348.62,0,8,261,4,2,1,20.72,0,52.2,"MA",21,1796902,12/19/64
55642182490,0,13.99,87.48,0,5,288,3,2,0,76.22,0,144,"VA",226,1647003,07/20/68
55642183963,0,0,74.25,0,3,304,1,0,0,100,0,304,"NJ",78,1406103,01/19/62
55642184481,0,0,523.97,0,18,440,2,10,2,28.87,1,88,"CO",809,138203,11/02/61
55642187901,0,0,244.92,92.96,5,254,3,2,0,14.97,0,84.66,"MA",15,1263001,03/30/52
55642191342,0,21.75,107.99,0,12,344,2,5,0,37.87,0,344,"PA",183,1587801,07/15/46
55642191544,0,890.22,137.09,0,19,428,5,6,2,7.79,1,22.52,"NJ",82,59003,11/30/63
55642191872,0,0,111.98,0,4,673,1,0,0,54.08,0,673,"CA",961,1309803,05/05/85
55642192455,0,173.98,454.93,47.98,20,619,5,8,4,16.22,0,61.9,"NJ",78,356301,10/31/67
55642194561,0,0,481.3,359.89,12,307,4,2,0,17.03,0,76.75,"NJ",88,1804801,10/20/48
55642194727,0,87,23.99,0,3,293,2,2,0,35.72,0,146.5,"NJ",79,1888903,06/02/60
55642194730,0,0,245.46,0,7,265,1,2,0,42.37,0,265,"CT",68,639303,07/15/67
55642194897,0,0,149.99,0,10,312,1,3,0,100,0,312,"NY",147,1005202,09/04/51
55642195436,0,94.34,245.16,0,8,460,4,5,1,8.63,1,115,"CT",64,1929101,11/25/31
55642198420,288.98,0,39,0,14,493,2,7,1,22.64,0,246.5,"CA",933,84502,03/16/81
55642201047,0,0,488.95,0,4,519,2,2,0,19.91,1,103.8,"NY",148,402103,12/08/44
55642201522,0,0,101.46,0,1,67,1,0,0,38.64,0,67,"TX",773,1101601,"NA"
55642202185,0,0,80.48,0,17,678,1,8,2,57.18,0,226,"CA",952,1930201,03/12/39
55642203614,0,326.86,71.38,0,2,105,4,0,0,17.99,1,21,"CA",954,1687901,06/23/75
55642205234,0,199.5,59,0,9,693,3,5,0,19.86,0,346.5,"PA",170,1521201,01/15/55
55642207665,0,0,760.48,0,16,469,3,7,5,11.68,1,31.26,"CT",65,1776701,10/01/68
55642212445,0,107.99,103,0,5,510,2,0,0,52.65,0,255,"IL",600,397202,08/06/61
55642218465,260.89,35.27,37.76,0,16,521,3,4,0,10.82,0,260.5,"NJ",88,757003,09/14/51
55642220783,0,467.97,360.57,0,15,630,2,7,4,14.15,1,48.46,"VA",245,17503,07/08/42
55642226475,0,381.6,41.8,0,6,680,3,2,0,19.3,1,340,"CO",801,1800603,08/27/58
55642228174,0,532.96,42.79,486.57,18,618,7,9,3,10.56,1,103,"NY",120,607501,12/25/33
55642229434,0,0,117,0,14,341,1,5,0,51.31,0,341,"NY",132,2117503,07/10/74
55642232335,0,0,188.91,0,6,670,1,2,0,30.1,0,670,"MA",16,357102,04/30/41
55642234283,0,132.95,10,0,17,669,2,9,0,9.77,1,133.8,"TX",799,1901801,03/27/59
55642234485,0,461.94,24.01,182.42,18,655,7,9,2,12.99,0,109.16,"IL",604,869101,06/22/59
55642235677,0,0,196,0,14,358,2,6,0,100,0,179,"PA",179,461401,03/25/68
55642236667,0,69.97,98,0,2,439,2,0,0,43.06,0,439,"NY",112,932003,03/12/52
