cid,month,amount,payment_type,channel,buy,class,coupons,items
55620420507,201805,316.23,0,0,1,1,1,1
55620437857,201805,25.53,0,0,1,1,1,1
55620439400,201805,235.71,1,0,1,1,1,1
55620449423,201805,125.59,1,1,1,1,1,1
55620478944,201805,80.64,0,0,1,1,1,1
55620521556,201805,150.04,1,0,1,1,1,1
55620553373,201805,84.84,1,0,1,1,1,1
55620560674,201805,42.44,1,0,1,1,1,1
55620563590,201805,32.07,1,0,1,1,1,1
55620577706,201805,130.29,0,0,1,1,1,1
55620579924,201805,258.97,0,0,1,1,1,1
55620589590,201805,67.97,1,0,1,1,1,1
55620603142,201805,31.42,1,0,1,1,1,1
55620620196,201805,49.11,1,0,1,1,1,1
55620621513,201805,36.36,0,0,1,1,1,1
55620621841,201805,92.76,0,0,1,1,1,1
55620637037,201805,95.55,0,0,1,1,1,1
55620647005,201805,27.99,0,0,1,1,1,1
55620648413,201805,34.97,0,0,1,1,1,1
55620648921,201805,99.16,0,0,1,1,1,1
55620650696,201805,173.49,0,0,1,1,1,1
55620656254,201805,393.99,0,0,1,1,1,1
55620689904,201805,27.36,0,0,1,1,1,1
55620708872,201805,24.99,1,0,1,1,1,1
55620716936,201805,25.75,0,0,1,1,1,1
55620730200,201805,292.98,0,0,1,1,1,1
55620735443,201805,40.22,1,1,1,1,1,1
55620738211,201805,74.35,0,0,1,1,1,1
55620753847,201805,68.39,0,0,1,1,1,1
55620754783,201805,50.77,0,1,1,1,1,1
55620757414,201805,114.76,0,0,1,1,1,1
55620763297,201805,49.57,0,0,1,1,1,1
55620776213,201805,40.03,1,1,1,1,1,1
55620779667,201805,85.72,0,0,1,1,1,1
55620803191,201805,28.02,0,0,1,1,1,1
55620806521,201805,68.18,0,0,1,1,1,1
55620816847,201805,138.31,1,0,1,1,1,1
55620825285,201805,39.05,0,0,1,1,1,1
55620827333,201805,173.52,0,0,1,1,1,1
55620849203,201805,200.28,0,0,1,1,1,1
55620859453,201805,292.67,0,0,1,1,1,1
55620867496,201805,89.91,1,0,1,1,1,1
55620873334,201805,359.85,0,0,1,1,1,1
55620888501,201805,41.87,0,0,1,1,1,1
55620890470,201805,100.43,0,0,1,1,1,1
55620919876,201805,183.91,1,0,1,1,1,1
55620929596,201805,55.53,1,0,1,1,1,1
55620965112,201805,212.82,1,1,1,1,1,1
55620980784,201805,33.41,1,1,1,1,1,1
55620997625,201805,137.26,0,0,1,1,1,1
55621023305,201805,86.6,0,0,1,1,1,1
55621030967,201805,164.7,1,0,1,1,1,1
55621033421,201805,304.68,0,0,1,1,1,1
55621036806,201805,25.8,0,0,1,1,1,1
55621046076,201805,38.22,1,0,1,1,1,1
55621050824,201805,16.85,1,0,1,1,1,1
55621051692,201805,167.56,1,0,1,1,1,1
55621056707,201805,59.87,1,0,1,1,1,1
55621057023,201805,108.71,0,0,1,1,1,1
55621064674,201805,30.38,0,0,1,1,1,1
55621071265,201805,143.55,0,0,1,1,1,1
55621082180,201805,74.72,1,0,1,1,1,1
55621083235,201805,126.39,0,0,1,1,1,1
55621104396,201805,133.19,0,0,1,1,1,1
55621139374,201805,118.77,1,0,1,1,1,1
55621139611,201805,242.92,1,0,1,1,1,1
55621144741,201805,43.22,0,0,1,1,1,1
55621157114,201805,49.18,1,0,1,1,1,1
55621157565,201805,84.97,0,0,1,1,1,1
55621159163,201805,274.07,0,0,1,1,1,1
55621170434,201805,50.61,0,0,1,1,1,1
55621173877,201805,17.1,0,0,1,1,1,1
55621177996,201805,44.12,0,0,1,1,1,1
55621180716,201805,87.51,1,1,1,1,1,1
55621196863,201805,41.35,1,0,1,1,1,1
55621210563,201805,106.01,0,1,1,1,1,1
55621218967,201805,43.07,1,0,1,1,1,1
55621220632,201805,51.63,0,0,1,1,1,1
55621238284,201805,17.18,1,0,1,1,1,1
55621242661,201805,36.93,0,0,1,1,1,1
55621246441,201805,239.38,0,0,1,1,1,1
55621254440,201805,24.45,1,0,1,1,1,1
55621293793,201805,43.57,0,0,1,1,1,1
55621301531,201805,13.65,0,0,1,1,1,1
55621315932,201805,43.83,0,0,1,1,1,1
55621353516,201805,84.59,0,0,1,1,1,1
55621431164,201805,26.71,0,0,1,1,1,1
55621448096,201805,47.64,0,0,1,1,1,1
55621455984,201805,46.61,1,0,1,1,1,1
55621496697,201805,21.28,0,0,1,1,1,1
55621505201,201805,47.78,1,0,1,1,1,1
55621514843,201805,113.76,1,1,1,1,1,1
55621538401,201805,58.71,1,0,1,1,1,1
55621540583,201805,84.22,1,0,1,1,1,1
55621553295,201805,65.04,0,0,1,1,1,1
55621554692,201805,107.44,1,0,1,1,1,1
55621554760,201805,175.27,1,0,1,1,1,1
55621559224,201805,91.67,0,0,1,1,1,1
55621596722,201805,38.7,0,0,1,1,1,1
55621612651,201805,123.31,1,0,1,1,1,1
55621629143,201805,163.96,0,0,1,1,1,1
55621660957,201805,56.53,0,0,1,1,1,1
55621663217,201805,422.11,0,0,1,1,1,1
55621667866,201805,67.18,0,0,1,1,1,1
55621670622,201805,43.91,0,0,1,1,1,1
55621709896,201805,257.72,1,0,1,1,1,1
55621715024,201805,72.84,0,0,1,1,1,1
55621734465,201805,48.22,0,0,1,1,1,1
55621736423,201805,83.86,1,0,1,1,1,1
55621765832,201805,42.99,0,0,1,1,1,1
55621774483,201805,212.54,1,0,1,1,1,1
55621776326,201805,132.62,0,0,1,1,1,1
55621784293,201805,43.21,0,0,1,1,1,1
55621787814,201805,343.31,0,0,1,1,1,1
55621801886,201805,41.36,1,0,1,1,1,1
55621803617,201805,74.63,0,0,1,1,1,1
55621829156,201805,305.93,1,0,1,1,1,1
55621903607,201805,193.57,1,0,1,1,1,1
55621960905,201805,137.1,0,0,1,1,1,1
55621977217,201805,106.06,0,0,1,1,1,1
55621995512,201805,36.85,0,0,1,1,1,1
55622006693,201805,28.5,0,0,1,1,1,1
55622010980,201805,132.32,1,1,1,1,1,1
55622012553,201805,95.37,1,0,1,1,1,1
55622035965,201805,84.03,0,0,1,1,1,1
55622036447,201805,133.39,1,0,1,1,1,1
55622053121,201805,87.27,0,0,1,1,1,1
55622053604,201805,107.47,1,0,1,1,1,1
55622055383,201805,73,0,0,1,1,1,1
55622057756,201805,134.52,0,0,1,1,1,1
55622062615,201805,54.62,1,1,1,1,1,1
55622062831,201805,57.89,0,0,1,1,1,1
55622075262,201805,55.79,1,0,1,1,1,1
55622079921,201805,74.34,0,0,1,1,1,1
55622087412,201805,76.3,0,0,1,1,1,1
55622091271,201805,138.55,0,0,1,1,1,1
55622094533,201805,115.35,1,0,1,1,1,1
55622121712,201805,71.13,0,0,1,1,1,1
55622123512,201805,19.26,0,0,1,1,1,1
55622126900,201805,33.62,0,0,1,1,1,1
55622150736,201805,60.4,0,0,1,1,1,1
55622151502,201805,96.57,0,0,1,1,1,1
55622182067,201805,11.91,0,0,1,1,1,1
55622190585,201805,13.56,0,0,1,1,1,1
55622202024,201805,197.87,0,0,1,1,1,1
55622207324,201805,58.75,0,0,1,1,1,1
55622209913,201805,57.81,0,0,1,1,1,1
55622225526,201805,93.09,1,0,1,1,1,1
55622279642,201805,41.58,1,0,1,1,1,1
55622301532,201805,144.02,1,0,1,1,1,1
55622324630,201805,174.49,0,0,1,1,1,1
55622346036,201805,107.91,1,0,1,1,1,1
55622363680,201805,26.49,0,0,1,1,1,1
55622367550,201805,186.78,1,0,1,1,1,1
55622380542,201805,21.53,1,0,1,1,1,1
55622399522,201805,59.88,0,0,1,1,1,1
55622400712,201805,99.22,0,0,1,1,1,1
55622402264,201805,28.04,1,0,1,1,1,1
55622421827,201805,55.58,0,0,1,1,1,1
55622432371,201805,80.89,0,0,1,1,1,1
55622436623,201805,42.27,0,0,1,1,1,1
55622468112,201805,59.65,1,0,1,1,1,1
55622494630,201805,35.24,0,0,1,1,1,1
55622513494,201805,67.79,0,0,1,1,1,1
55622516316,201805,58.63,1,1,1,1,1,1
55622527477,201805,31.46,0,0,1,1,1,1
55622577496,201805,489.63,1,0,1,1,1,1
55622578712,201805,87.7,0,0,1,1,1,1
55622580544,201805,58.67,1,1,1,1,1,1
55622582997,201805,265.45,1,0,1,1,1,1
55622604167,201805,152.43,1,0,1,1,1,1
55622606057,201805,203.85,0,0,1,1,1,1
55622627535,201805,20.82,0,0,1,1,1,1
55622634623,201805,215.71,1,0,1,1,1,1
55622640697,201805,49.23,1,0,1,1,1,1
55622640790,201805,117.52,1,1,1,1,1,1
55622645401,201805,32.47,0,0,1,1,1,1
55622647821,201805,88.13,0,0,1,1,1,1
55622649214,201805,75.47,0,0,1,1,1,1
55622654106,201805,85.56,1,1,1,1,1,1
55622658304,201805,99.2,0,0,1,1,1,1
55622662703,201805,169.52,1,0,1,1,1,1
55622663207,201805,263.57,1,1,1,1,1,1
55622687500,201805,96.17,0,0,1,1,1,1
55622694607,201805,59.69,1,0,1,1,1,1
55622790561,201805,91.74,0,0,1,1,1,1
55622806163,201805,243.36,0,0,1,1,1,1
55622842905,201805,99.51,1,0,1,1,1,1
55622849656,201805,31.8,0,0,1,1,1,1
55622871796,201805,77.33,0,0,1,1,1,1
55622872821,201805,187.14,1,0,1,1,1,1
55622876511,201805,105.15,0,1,1,1,1,1
55622881087,201805,61.06,0,0,1,1,1,1
55622884936,201805,30.2,1,1,1,1,1,1
55622886714,201805,38.06,0,0,1,1,1,1
55622917991,201805,142.41,1,0,1,1,1,1
55622932174,201805,115.19,1,0,1,1,1,1
55622952334,201805,31.37,1,0,1,1,1,1
55622959096,201805,119.54,1,0,1,1,1,1
55622965644,201805,54.12,1,0,1,1,1,1
55622985051,201805,138.02,0,0,1,1,1,1
55622999777,201805,137.53,1,1,1,1,1,1
55623001404,201805,110.89,0,0,1,1,1,1
55623022803,201805,239.82,0,0,1,1,1,1
55623030431,201805,202.05,0,0,1,1,1,1
55623035786,201805,100.32,1,0,1,1,1,1
55623042030,201805,105.42,1,0,1,1,1,1
55623046203,201805,72.27,0,0,1,1,1,1
55623057227,201805,30.19,0,1,1,1,1,1
55623067512,201805,39.38,0,0,1,1,1,1
55623070730,201805,78.55,0,0,1,1,1,1
55623072325,201805,156.49,0,0,1,1,1,1
55623077243,201805,51.86,1,0,1,1,1,1
55623109607,201805,109.88,0,0,1,1,1,1
55623122794,201805,184.7,1,0,1,1,1,1
55623124842,201805,115.78,1,0,1,1,1,1
55623128857,201805,31.54,1,0,1,1,1,1
55623139693,201805,134.99,0,0,1,1,1,1
55623143696,201805,220.88,0,0,1,1,1,1
55623160402,201805,145.44,0,0,1,1,1,1
55623165793,201805,67.02,1,0,1,1,1,1
55623188877,201805,29.79,1,1,1,1,1,1
55623195604,201805,56.81,0,0,1,1,1,1
55623198867,201805,105.55,1,1,1,1,1,1
55623205031,201805,70.43,1,0,1,1,1,1
55623215461,201805,64.72,0,0,1,1,1,1
55623221163,201805,456.29,1,0,1,1,1,1
55623228951,201805,76.85,0,0,1,1,1,1
55623229646,201805,72.58,1,1,1,1,1,1
55623230826,201805,169.7,1,0,1,1,1,1
55623235304,201805,78.85,1,0,1,1,1,1
55623239535,201805,58.44,1,0,1,1,1,1
55623239603,201805,159.86,1,0,1,1,1,1
55623248986,201805,187.64,1,0,1,1,1,1
55623260540,201805,134.81,0,1,1,1,1,1
55623261596,201805,106.92,1,0,1,1,1,1
55623263857,201805,105.89,1,0,1,1,1,1
55623266751,201805,113.57,0,1,1,1,1,1
55623275254,201805,33.5,1,0,1,1,1,1
55623282094,201805,39.5,1,0,1,1,1,1
55623283015,201805,54.66,0,0,1,1,1,1
55623290464,201805,99.8,0,0,1,1,1,1
55623299634,201805,75.59,0,0,1,1,1,1
55623318375,201805,35.56,0,0,1,1,1,1
55623327667,201805,23.03,1,0,1,1,1,1
55623351336,201805,77.59,1,0,1,1,1,1
55623353576,201805,35.22,1,0,1,1,1,1
55623354386,201805,64.7,1,1,1,1,1,1
55623360664,201805,55.42,1,0,1,1,1,1
55623367595,201805,43.13,0,0,1,1,1,1
55623385504,201805,132.07,1,0,1,1,1,1
55623388770,201805,66.3,0,0,1,1,1,1
55623392333,201805,45.8,0,0,1,1,1,1
55623415304,201805,49.44,1,0,1,1,1,1
55623418130,201805,256.99,0,0,1,1,1,1
55623419672,201805,82.23,1,0,1,1,1,1
55623431991,201805,68.41,0,0,1,1,1,1
55623443600,201805,56.7,1,0,1,1,1,1
55623444612,201805,46.52,0,0,1,1,1,1
55623446423,201805,81.68,0,0,1,1,1,1
55623447651,201805,232.78,1,0,1,1,1,1
55623449202,201805,37.42,0,0,1,1,1,1
55623452330,201805,28.68,1,0,1,1,1,1
55623459834,201805,61.45,1,0,1,1,1,1
55623466436,201805,159.41,1,0,1,1,1,1
55623468777,201805,40.99,1,0,1,1,1,1
55623469824,201805,78.04,0,0,1,1,1,1
55623475133,201805,82.98,0,0,1,1,1,1
55623488566,201805,51.12,1,0,1,1,1,1
55623494167,201805,102.21,1,0,1,1,1,1
55623520752,201805,244.8,0,0,1,1,1,1
55623548606,201805,31.6,0,0,1,1,1,1
55623550485,201805,43.78,0,0,1,1,1,1
55623554535,201805,176.09,1,0,1,1,1,1
55623556821,201805,113.65,1,0,1,1,1,1
55623572492,201805,57.93,1,0,1,1,1,1
55623574991,201805,90.86,1,0,1,1,1,1
55623586240,201805,302.05,0,0,1,1,1,1
55623587995,201805,101.01,1,0,1,1,1,1
55623593675,201805,40.07,1,0,1,1,1,1
55623597682,201805,84.43,1,1,1,1,1,1
55623602717,201805,54.91,1,0,1,1,1,1
55623604247,201805,49.67,1,0,1,1,1,1
55623605857,201805,121.72,0,0,1,1,1,1
55623607026,201805,43.8,0,0,1,1,1,1
55623613766,201805,59.9,1,0,1,1,1,1
55623615296,201805,106.24,0,0,1,1,1,1
55623619133,201805,119.8,1,0,1,1,1,1
55623629325,201805,144.77,1,1,1,1,1,1
55623641723,201805,137.1,1,0,1,1,1,1
55623643217,201805,73.94,1,0,1,1,1,1
55623655616,201805,21.96,1,0,1,1,1,1
55623660500,201805,160.28,0,0,1,1,1,1
55623671175,201805,28.61,0,0,1,1,1,1
55623675553,201805,91.08,0,0,1,1,1,1
55623677421,201805,97.87,1,0,1,1,1,1
55623682685,201805,106.87,1,0,1,1,1,1
55623684654,201805,44.36,0,0,1,1,1,1
55623687365,201805,47,0,0,1,1,1,1
55623708987,201805,14.72,1,0,1,1,1,1
55623717356,201805,73.41,1,0,1,1,1,1
55623718504,201805,72.16,0,0,1,1,1,1
55623728880,201805,64.65,1,0,1,1,1,1
55623735244,201805,227.22,1,0,1,1,1,1
55623739374,201805,59.38,1,0,1,1,1,1
55623747496,201805,194.28,1,0,1,1,1,1
55623767814,201805,190.12,0,0,1,1,1,1
55623773516,201805,59.1,1,0,1,1,1,1
55623779831,201805,109.12,0,0,1,1,1,1
55623792337,201805,757.22,1,0,1,1,1,1
55623795105,201805,177.22,1,0,1,1,1,1
55623796920,201805,240.21,1,1,1,1,1,1
55623803644,201805,86.44,1,0,1,1,1,1
55623814523,201805,65.11,0,0,1,1,1,1
55623821565,201805,17.9,1,0,1,1,1,1
55623828834,201805,132.19,1,0,1,1,1,1
55623832196,201805,50.81,1,0,1,1,1,1
55623840421,201805,138.09,1,0,1,1,1,1
55623842265,201805,172.44,1,0,1,1,1,1
55623843244,201805,37.45,1,0,1,1,1,1
55623855700,201805,77.78,1,0,1,1,1,1
55623857443,201805,73.73,0,0,1,1,1,1
55623880256,201805,21.7,0,0,1,1,1,1
55623888177,201805,278.17,0,0,1,1,1,1
55623895052,201805,131.32,0,0,1,1,1,1
55623911576,201805,59.58,1,0,1,1,1,1
55623939433,201805,63.31,0,0,1,1,1,1
55623945056,201805,46.44,1,0,1,1,1,1
55623946691,201805,80.38,1,0,1,1,1,1
55623962112,201805,62.13,1,0,1,1,1,1
55623965951,201805,134.58,0,0,1,1,1,1
55623982680,201805,139.59,0,0,1,1,1,1
55623985524,201805,64.92,1,0,1,1,1,1
55624022051,201805,25.43,1,0,1,1,1,1
55624026642,201805,109.37,1,0,1,1,1,1
55624030904,201805,42.74,0,0,1,1,1,1
55624032074,201805,75.18,0,0,1,1,1,1
55624035440,201805,82.29,1,1,1,1,1,1
55624042684,201805,13.75,0,0,1,1,1,1
55624050456,201805,69.97,0,0,1,1,1,1
55624063337,201805,99.91,1,0,1,1,1,1
55624074230,201805,104.13,1,0,1,1,1,1
55624081193,201805,111.37,0,0,1,1,1,1
55624082352,201805,99.88,1,0,1,1,1,1
55624086075,201805,68.34,1,0,1,1,1,1
55624093884,201805,68.93,1,0,1,1,1,1
55624119342,201805,159.23,1,0,1,1,1,1
55624122074,201805,86.04,0,0,1,1,1,1
55624135643,201805,47.62,0,0,1,1,1,1
55624139964,201805,31.91,0,0,1,1,1,1
55624153272,201805,184.88,1,0,1,1,1,1
55624165534,201805,16.78,1,0,1,1,1,1
55624171081,201805,73.73,0,0,1,1,1,1
55624174400,201805,145.87,0,0,1,1,1,1
55624177786,201805,159.02,0,0,1,1,1,1
55624181125,201805,23.13,1,0,1,1,1,1
55624181442,201805,165.33,1,0,1,1,1,1
55624192592,201805,560.79,0,0,1,1,1,1
55624196530,201805,46.5,1,0,1,1,1,1
55624199094,201805,167.12,1,0,1,1,1,1
55624211804,201805,45.28,1,0,1,1,1,1
55624225001,201805,58.78,1,0,1,1,1,1
55624229917,201805,53.91,0,0,1,1,1,1
55624237750,201805,85.81,1,0,1,1,1,1
55624242314,201805,111.86,0,0,1,1,1,1
55624251970,201805,108.95,1,1,1,1,1,1
55624253024,201805,25.98,1,0,1,1,1,1
55624261542,201805,140.56,1,0,1,1,1,1
55624273815,201805,133.14,1,0,1,1,1,1
55624283311,201805,81.39,1,0,1,1,1,1
55624291772,201805,84.39,1,0,1,1,1,1
55624292942,201805,127.56,1,0,1,1,1,1
55624295800,201805,156.5,1,0,1,1,1,1
55624296935,201805,128.76,0,0,1,1,1,1
55624303514,201805,21.63,1,1,1,1,1,1
55624311863,201805,188.47,1,0,1,1,1,1
55624312820,201805,104.39,1,0,1,1,1,1
55624314451,201805,90.91,1,0,1,1,1,1
55624320153,201805,82.8,0,0,1,1,1,1
55624324607,201805,179.41,1,0,1,1,1,1
55624328434,201805,41.05,1,0,1,1,1,1
55624343420,201805,117.71,1,0,1,1,1,1
55624346715,201805,177.12,0,0,1,1,1,1
55624358080,201805,74.71,0,0,1,1,1,1
55624366335,201805,180.74,0,0,1,1,1,1
55624368452,201805,96.68,1,0,1,1,1,1
55624377214,201805,189.68,0,0,1,1,1,1
55624378903,201805,65.98,0,0,1,1,1,1
55624379205,201805,82.64,1,0,1,1,1,1
55624379432,201805,102.27,1,0,1,1,1,1
55624389501,201805,73.87,1,0,1,1,1,1
55624390163,201805,95.64,0,0,1,1,1,1
55624390750,201805,79.34,1,0,1,1,1,1
55624393584,201805,29.27,1,0,1,1,1,1
55624394686,201805,59.15,1,0,1,1,1,1
55624395193,201805,64.23,1,0,1,1,1,1
55624403133,201805,124.24,1,0,1,1,1,1
55624418964,201805,92.72,0,0,1,1,1,1
55624419370,201805,24.72,0,0,1,1,1,1
55624426307,201805,25.06,1,0,1,1,1,1
55624434036,201805,104.78,1,0,1,1,1,1
55624438731,201805,96.82,1,1,1,1,1,1
55624440631,201805,44.44,1,0,1,1,1,1
55624458045,201805,43.72,1,0,1,1,1,1
55624461702,201805,89.72,1,0,1,1,1,1
55624461757,201805,80.94,1,0,1,1,1,1
55624463524,201805,126.51,1,0,1,1,1,1
55624466426,201805,178.25,1,1,1,1,1,1
55624485777,201805,43.87,1,0,1,1,1,1
55624504542,201805,57.57,0,0,1,1,1,1
55624510547,201805,85.43,1,0,1,1,1,1
55624510990,201805,51.34,1,0,1,1,1,1
55624512314,201805,34.94,0,0,1,1,1,1
55624523745,201805,58.21,1,0,1,1,1,1
55624525390,201805,56.93,1,0,1,1,1,1
55624528807,201805,123.82,1,0,1,1,1,1
55624536392,201805,78.82,1,0,1,1,1,1
55624537753,201805,43.71,1,0,1,1,1,1
55624548892,201805,27.04,0,0,1,1,1,1
55624564144,201805,150.53,1,0,1,1,1,1
55624577746,201805,396.72,0,0,1,1,1,1
55624580120,201805,146.33,1,0,1,1,1,1
55624584214,201805,94.53,0,0,1,1,1,1
55624588726,201805,50.51,1,0,1,1,1,1
55624617471,201805,160.33,0,1,1,1,1,1
55624644817,201805,109.57,1,0,1,1,1,1
55624657857,201805,191.65,1,1,1,1,1,1
55624658252,201805,89.76,1,0,1,1,1,1
55624663267,201805,34.31,1,0,1,1,1,1
55624668310,201805,73.01,1,0,1,1,1,1
55624673530,201805,129.02,0,0,1,1,1,1
55624675385,201805,136.98,1,0,1,1,1,1
55624676274,201805,147.63,0,0,1,1,1,1
55624688053,201805,133.71,1,0,1,1,1,1
55624689810,201805,100.52,1,1,1,1,1,1
55624690302,201805,254.03,1,0,1,1,1,1
55624693204,201805,92.5,1,0,1,1,1,1
55624695466,201805,93.75,0,0,1,1,1,1
55624723693,201805,30.31,0,0,1,1,1,1
55624723927,201805,89.91,1,0,1,1,1,1
55624742661,201805,14.23,1,0,1,1,1,1
55624767873,201805,75.99,1,0,1,1,1,1
55624778110,201805,99.11,0,0,1,1,1,1
55624779180,201805,196.94,1,0,1,1,1,1
55624818870,201805,92.91,1,0,1,1,1,1
55624823816,201805,282.72,1,0,1,1,1,1
55624840390,201805,64.14,1,0,1,1,1,1
55624861573,201805,90.34,0,0,1,1,1,1
55624881247,201805,156.63,0,0,1,1,1,1
55624898023,201805,172.35,0,0,1,1,1,1
55624901161,201805,44.17,0,0,1,1,1,1
55624913852,201805,97.46,0,0,1,1,1,1
55624914075,201805,154.66,0,0,1,1,1,1
55624916754,201805,30.12,1,0,1,1,1,1
55624927846,201805,41.6,0,0,1,1,1,1
55624951100,201805,10.23,0,0,1,1,1,1
55624956051,201805,154.05,0,0,1,1,1,1
55624962935,201805,79.78,0,0,1,1,1,1
55624965815,201805,77.38,1,0,1,1,1,1
55624987033,201805,97.32,1,0,1,1,1,1
55624993740,201805,94.92,1,0,1,1,1,1
55625000250,201805,61.27,1,0,1,1,1,1
55625040863,201805,47.41,1,0,1,1,1,1
55625054327,201805,121.04,0,0,1,1,1,1
55625063024,201805,38.52,0,0,1,1,1,1
55625067075,201805,57.98,1,0,1,1,1,1
55625072497,201805,94.29,0,0,1,1,1,1
55625094820,201805,246.52,1,0,1,1,1,1
55625096833,201805,52.12,0,0,1,1,1,1
55625097023,201805,142.38,1,0,1,1,1,1
55625100035,201805,125.97,0,0,1,1,1,1
55625119220,201805,206.21,1,0,1,1,1,1
55625152362,201805,61.67,0,0,1,1,1,1
55625167595,201805,83.78,1,0,1,1,1,1
55625188600,201805,139.51,1,1,1,1,1,1
55625198386,201805,130.64,1,0,1,1,1,1
55625251441,201805,89.62,0,0,1,1,1,1
55625258181,201805,51.77,1,0,1,1,1,1
55625291377,201805,27.09,1,1,1,1,1,1
55625297476,201805,148.87,0,0,1,1,1,1
55625299377,201805,208.93,0,0,1,1,1,1
55625368666,201805,60.63,0,0,1,1,1,1
55625371477,201805,98.77,0,0,1,1,1,1
55625378072,201805,154.26,1,0,1,1,1,1
55625384011,201805,116.5,1,0,1,1,1,1
55625385690,201805,127.45,0,0,1,1,1,1
55625386024,201805,92.6,0,0,1,1,1,1
55625399640,201805,57.15,1,0,1,1,1,1
55625404416,201805,20.83,0,0,1,1,1,1
55625404870,201805,107.22,0,0,1,1,1,1
55625416422,201805,191.96,1,0,1,1,1,1
55625447426,201805,121.94,1,0,1,1,1,1
55625450767,201805,111.42,0,0,1,1,1,1
55625452794,201805,73.03,0,0,1,1,1,1
55625452837,201805,106.29,0,0,1,1,1,1
55625458374,201805,35.55,0,0,1,1,1,1
55625465866,201805,331.86,1,0,1,1,1,1
55625466326,201805,59.13,0,0,1,1,1,1
55625473944,201805,53.73,0,0,1,1,1,1
55625603352,201805,107,0,0,1,1,1,1
55625609923,201805,72.96,0,0,1,1,1,1
55625617944,201805,119.75,0,0,1,1,1,1
55625636257,201805,93.83,1,0,1,1,1,1
55625730522,201805,186.2,1,0,1,1,1,1
55625734911,201805,47.83,0,0,1,1,1,1
55625746961,201805,92.65,0,0,1,1,1,1
55625840816,201805,41.56,0,0,1,1,1,1
55625877357,201805,71.99,1,0,1,1,1,1
55625919004,201805,31.07,0,0,1,1,1,1
55625927320,201805,50.33,1,0,1,1,1,1
55625938492,201805,51.52,0,0,1,1,1,1
55625939244,201805,101.26,0,0,1,1,1,1
55625939547,201805,199.52,1,0,1,1,1,1
55625944363,201805,46.29,1,0,1,1,1,1
55625970157,201805,146.32,0,0,1,1,1,1
55625975020,201805,59.37,1,0,1,1,1,1
55625976054,201805,32.57,1,0,1,1,1,1
55625979781,201805,37.43,1,0,1,1,1,1
55625980936,201805,75.73,1,0,1,1,1,1
55625987993,201805,90.58,1,0,1,1,1,1
55625990861,201805,160.64,0,0,1,1,1,1
55625998825,201805,83.9,0,0,1,1,1,1
55626006516,201805,98.29,1,0,1,1,1,1
55626007067,201805,146.49,0,0,1,1,1,1
55626009375,201805,92.84,0,0,1,1,1,1
55626011174,201805,49.56,1,0,1,1,1,1
55626014371,201805,85.26,0,0,1,1,1,1
55626020220,201805,74.47,1,0,1,1,1,1
55626028635,201805,91.71,0,0,1,1,1,1
55626035442,201805,38.44,0,0,1,1,1,1
55626039864,201805,44.05,1,0,1,1,1,1
55626041403,201805,204.82,1,0,1,1,1,1
55626043012,201805,12.07,0,0,1,1,1,1
55626050731,201805,92.84,0,0,1,1,1,1
55626055037,201805,94.59,1,0,1,1,1,1
55626064387,201805,62.25,1,0,1,1,1,1
55626069755,201805,76.1,1,0,1,1,1,1
55626073905,201805,41.41,1,0,1,1,1,1
55626080057,201805,61.22,1,0,1,1,1,1
55626092186,201805,149.18,1,1,1,1,1,1
55626120773,201805,202.1,0,0,1,1,1,1
55626126681,201805,84.16,0,0,1,1,1,1
55626127026,201805,48.35,1,0,1,1,1,1
55626137614,201805,46.19,1,0,1,1,1,1
55626137964,201805,31.5,0,0,1,1,1,1
55626145927,201805,213.71,0,0,1,1,1,1
55626156266,201805,60.27,1,0,1,1,1,1
55626164672,201805,134.1,0,0,1,1,1,1
55626187507,201805,46.66,0,0,1,1,1,1
55626197782,201805,61.88,0,0,1,1,1,1
55626218816,201805,153.56,1,0,1,1,1,1
55626249070,201805,294.09,1,1,1,1,1,1
55626249092,201805,111.24,1,0,1,1,1,1
55626277745,201805,162.75,1,0,1,1,1,1
55626280624,201805,91.62,1,0,1,1,1,1
55626281740,201805,21.78,0,0,1,1,1,1
55626281841,201805,27.56,1,0,1,1,1,1
55626310381,201805,41.76,1,0,1,1,1,1
55626342104,201805,111.33,1,0,1,1,1,1
55626342692,201805,65.63,0,0,1,1,1,1
55626350420,201805,80.99,1,0,1,1,1,1
55626363640,201805,41.86,1,0,1,1,1,1
55626381705,201805,20.63,0,1,1,1,1,1
55626393607,201805,166.44,1,0,1,1,1,1
55626403690,201805,81.71,0,0,1,1,1,1
55626406862,201805,46.91,0,0,1,1,1,1
55626477387,201805,11.67,1,0,1,1,1,1
55626543886,201805,51,0,0,1,1,1,1
55626580775,201805,167.19,1,1,1,1,1,1
55626580922,201805,161.98,0,0,1,1,1,1
55626604693,201805,87.5,0,0,1,1,1,1
55626607821,201805,69.42,1,0,1,1,1,1
55626660460,201805,112.12,0,0,1,1,1,1
55626661043,201805,19.79,0,0,1,1,1,1
55626674137,201805,66.6,1,0,1,1,1,1
55626676412,201805,453.59,1,0,1,1,1,1
55626681946,201805,123.86,1,0,1,1,1,1
55626717711,201805,125.63,0,0,1,1,1,1
55626724786,201805,135.53,0,0,1,1,1,1
55626730141,201805,127.71,1,0,1,1,1,1
55626756411,201805,166.56,1,0,1,1,1,1
55626769167,201805,17.99,1,0,1,1,1,1
