cid,last_month_buy,amount,payment_type,channel,buy,class,coupons,items
55638978557,201704,681.81,1,0,42,3,0,23
55638979727,201703,436.93,1,0,16,8,1,20
55638980471,201704,419.9,1,0,3,4,0,10
55638983575,201705,228.16,1,0,2,2,0,4
55638985386,201707,66.99,1,0,4,0,0,0
55638985850,201709,515.43,1,0,5,0,0,1
55638988640,201711,106.57,0,0,4,1,0,1
55638991192,201705,278.58,1,0,5,12,0,15
55638991776,201711,536.39,1,0,1,1,0,2
55638995750,201704,470,0,0,1,5,0,10
55638999912,201706,60.99,0,0,2,4,0,4
55639000460,201708,282.97,0,0,8,5,0,11
55639001753,201706,136,0,0,1,3,0,3
55639004846,201705,414.96,0,0,1,4,0,7
55639005296,201708,167.93,0,0,4,2,0,5
55639007603,201707,289.43,0,0,13,5,0,10
55639017031,201705,185.4,1,0,1,5,0,6
55639018540,201706,140.4,1,0,1,1,0,2
55639021722,201704,182.69,1,0,1,3,0,3
55639024217,201707,249.5,1,0,3,1,0,6
55639031994,201709,472.3,1,0,2,7,0,15
55639033714,201708,142.97,1,0,1,5,0,7
55639034524,201711,606.16,1,0,9,12,0,26
55639039093,201709,535,0,0,1,5,0,10
55639039305,201709,472.25,1,0,12,9,2,19
55639041522,201709,124.2,1,0,1,2,0,2
55639041591,201706,156,0,0,1,1,0,2
55639041634,201706,194.45,1,0,6,3,0,8
55639046675,201706,167.99,0,0,1,4,0,4
55639047247,201702,351.99,1,0,1,2,0,5
55639053730,201709,345.24,1,0,2,6,0,9
55639056193,201710,206.92,0,0,5,7,0,11
55639059592,201707,94.47,1,0,1,2,0,2
55639059613,201711,19.99,1,0,1,3,0,5
55639059873,201703,308.71,1,0,3,0,0,0
55639064516,201709,159.49,0,0,2,3,0,9
55639066857,201708,210.95,0,0,3,3,0,7
55639068084,201710,413.59,1,0,15,7,1,28
55639071987,201710,94.94,0,0,6,1,0,1
55639074463,201702,252.47,1,0,3,2,0,6
55639077307,201706,29.98,1,0,4,4,0,6
55639078751,201701,30.98,0,0,4,1,0,1
55639078795,201706,82.96,0,0,1,3,0,5
55639082620,201705,29.99,0,0,3,1,0,3
55639084431,201701,92.94,1,0,2,2,0,4
55639085490,201708,156.97,1,0,3,3,1,4
55639087030,201707,165.99,0,0,3,0,0,0
55639087276,201704,114.97,1,0,1,4,0,5
55639090786,201704,1526.88,1,0,49,8,1,51
55639090955,201708,727.74,1,0,10,6,0,20
55639093950,201707,80.48,0,0,1,2,0,3
55639094216,201706,229.23,1,0,4,6,0,10
55639094397,201703,76,0,0,1,2,0,3
55639094951,201709,186,1,0,2,2,0,5
55639096041,201705,503,1,0,2,4,0,10
55639096524,201706,754.43,0,0,8,6,0,15
55639099372,201711,82.5,1,0,2,1,0,5
55639099945,201702,621.12,0,0,21,5,1,30
55639103125,201708,221,0,0,1,3,0,3
55639106074,201707,760.44,1,0,7,7,1,15
55639107323,201710,1702.97,1,0,34,8,2,57
55639108393,201701,263.95,1,0,5,4,0,5
55639113702,201703,171,0,0,1,3,0,3
55639118527,201709,850.56,1,0,11,0,0,0
55639122533,201709,1497.93,1,0,14,0,0,0
55639123206,201703,239.67,1,0,2,2,0,8
55639125705,201706,161.98,0,0,1,2,0,7
55639135483,201703,452.45,1,1,9,3,0,7
55639140645,201706,277.5,1,1,4,2,0,5
55639143626,201709,153.49,0,0,2,5,0,5
55639144087,201705,181,1,0,1,3,0,5
55639145653,201710,33.5,1,0,1,1,0,1
55639148014,201704,202.5,0,0,1,3,0,6
55639148782,201705,106.2,1,0,1,2,0,2
55639149354,201711,49,1,0,2,6,0,10
55639154123,201704,351.9,1,0,1,6,0,8
55639160344,201703,420.85,1,0,11,6,0,21
55639165882,201702,351.7,1,0,6,1,0,4
55639166601,201704,26.1,1,0,1,0,0,0
55639167455,201709,231.96,1,0,3,4,0,7
55639168380,201701,119,0,0,4,7,0,18
55639168593,201706,698.82,1,0,4,5,0,21
55639169244,201708,414.97,0,0,3,8,0,8
55639173801,201706,39,0,0,3,3,0,4
55639174802,201704,345.59,1,0,1,3,0,12
55639175476,201708,330.47,0,0,3,5,0,9
55639175681,201708,68,0,0,1,1,0,1
55639177672,201711,102.5,0,0,2,1,0,6
55639177896,201706,141.5,1,0,4,4,0,6
55639183712,201711,66,0,0,1,7,0,9
55639184216,201707,1622.83,1,0,33,4,1,19
55639185196,201704,102.46,1,0,4,9,1,14
55639185747,201707,102.12,1,0,1,4,1,5
55639186614,201706,125.09,1,0,1,2,0,2
55639187471,201702,25.99,0,0,1,2,0,2
55639189260,201705,549.97,1,0,9,4,1,13
55639190170,201705,217.96,0,0,1,5,0,7
55639190631,201710,69.99,0,0,4,3,0,7
55639191416,201705,565.18,1,0,6,4,0,11
55639192453,201704,54.08,1,1,2,0,0,2
55639192770,201709,152,1,0,5,3,0,5
55639195647,201704,246.99,0,0,1,4,0,4
55639197461,201705,73.97,0,0,1,4,0,4
55639197573,201708,55.5,0,0,2,2,1,3
55639198606,201704,254.3,1,0,1,3,0,3
55639203115,201711,429.75,1,0,10,8,1,23
55639204376,201704,604.13,1,0,6,11,0,32
55639204963,201709,226.98,1,0,8,5,0,13
55639205740,201703,474.12,1,0,5,7,0,11
55639206820,201703,1448.35,0,0,18,17,3,54
55639207100,201707,1250.73,1,0,3,18,1,54
55639207267,201706,217.22,1,0,1,9,0,13
55639207922,201711,79,1,0,2,2,0,2
55639208246,201709,504.5,0,0,7,11,0,14
55639208451,201704,63.5,1,0,1,1,0,2
55639210283,201711,246.01,0,0,2,3,0,6
55639210452,201702,107.96,1,0,2,5,0,8
55639214287,201709,200.93,1,0,5,2,0,7
55639215435,201708,58.97,0,0,6,6,0,8
55639216245,201710,770.47,1,1,7,8,1,17
55639217293,201705,516.95,1,0,5,1,0,2
55639217754,201706,1785.23,1,0,47,9,2,58
55639217901,201703,34.98,0,0,4,3,0,5
55639218520,201705,338.42,0,0,3,7,1,12
55639219857,201710,113.98,1,0,1,1,0,1
55639221443,201710,260.03,1,0,22,5,0,15
55639221836,201708,510.99,1,0,4,3,0,4
55639222004,201707,2710.54,1,0,78,6,1,44
55639230353,201709,110.25,0,0,1,1,0,2
55639233165,201711,223.47,0,0,8,1,0,3
55639233954,201708,87.99,0,0,1,2,0,3
55639236744,201711,236,0,0,1,0,0,0
55639237972,201711,183.59,1,1,1,1,0,2
55639241603,201710,658.26,1,0,5,4,0,5
55639243797,201710,209.97,1,0,14,3,0,11
55639245340,201708,56.48,0,0,2,6,0,7
55639245812,201710,58.98,1,0,1,3,0,3
55639246554,201710,460.46,1,0,4,4,0,7
55639250197,201705,522.4,1,0,9,5,0,27
55639250672,201710,620.79,1,0,10,5,1,20
55639254665,201708,230.7,1,0,7,3,0,8
55639254957,201711,388.88,1,0,6,2,0,9
55639256083,201710,203.73,0,0,4,3,0,6
55639256375,201704,161.45,0,0,7,7,0,12
55639258582,201705,1077,0,0,4,6,1,18
55639258762,201704,107,0,0,1,2,0,4
55639260291,201705,318.44,1,0,4,2,0,3
55639261144,201705,310.99,0,0,1,5,0,6
55639262293,201703,153.98,0,0,1,1,0,1
55639262732,201703,333.89,1,0,4,5,0,8
55639264565,201706,274.97,0,0,3,5,0,7
55639270177,201709,208.99,1,0,1,6,0,7
55639270180,201709,76.5,0,0,1,3,0,3
55639279213,201711,289,1,0,2,2,1,4
55639281056,201704,237,0,0,1,3,0,3
55639286990,201708,248,1,0,1,0,0,0
55639287335,201710,61.99,1,0,5,3,0,5
55639290326,201703,69.98,0,0,1,2,0,4
55639291136,201709,326.45,0,0,4,11,0,18
55639296043,201704,78.78,1,1,5,1,0,2
55639300081,201706,74.99,1,0,2,3,0,5
55639302306,201706,273.78,0,0,2,5,0,6
55639303026,201705,72.97,0,0,1,4,0,4
55639313254,201707,300.47,0,0,3,6,0,9
55639317687,201707,344.17,0,1,2,4,0,7
55639319375,201709,168.98,0,0,2,4,0,4
55639320634,201711,1347.12,1,1,16,4,1,20
55639324191,201705,199,1,0,4,3,0,7
55639325800,201709,616.54,1,0,3,4,0,10
55639332763,201709,86.99,0,0,3,4,0,7
55639334945,201703,667.43,1,0,6,0,0,1
55639335023,201709,277.92,0,0,5,8,0,10
55639336172,201706,189.36,0,0,2,5,0,5
55639339636,201709,214.99,1,0,1,5,0,6
55639344427,201703,281.49,1,0,5,4,0,7
55639345587,201703,451.12,1,0,11,0,0,1
55639350190,201702,171.99,0,0,4,4,0,10
55639351256,201707,59.07,0,1,1,2,0,3
55639353867,201705,79,0,0,1,1,0,1
55639355533,201709,553.98,1,0,7,4,0,12
55639356073,201702,282.44,0,0,3,2,0,3
55639359100,201701,811.9,1,0,7,4,0,9
55639361440,201702,389.65,1,0,4,5,1,18
55639362586,201701,323.97,0,0,5,4,0,7
55639365130,201711,554.24,1,0,13,5,0,12
55639371171,201707,177.27,1,0,1,5,1,5
55639371913,201707,198.95,0,0,3,5,0,10
55639374264,201709,132,0,0,1,2,0,3
55639375391,201703,50,0,0,1,2,0,3
55639376176,201710,45,0,0,1,1,0,1
55639376244,201706,120.7,0,0,3,2,0,4
55639376705,201706,260.49,1,0,2,5,0,6
55639377865,201706,181,0,0,5,2,0,6
55639380023,201706,155.62,0,0,1,5,0,5
55639388395,201708,232.99,0,0,4,4,0,9
55639389543,201709,108.95,0,0,3,3,0,6
55639394277,201703,479.62,1,0,17,10,3,30
55639395526,201710,161.03,0,0,4,3,0,4
55639398406,201708,24,0,0,1,2,1,2
55639400002,201703,37.57,1,0,35,6,1,28
55639401137,201707,94.99,1,0,3,3,0,5
55639402815,201707,975.95,0,0,4,6,0,17
55639403423,201707,79.45,0,0,2,4,0,7
55639404921,201703,803.98,1,0,5,2,0,5
55639405584,201704,904.51,1,0,5,2,0,7
55639407135,201706,34.98,0,0,2,5,0,8
55639407496,201711,29,0,0,1,0,0,0
55639408237,201711,89,1,0,3,1,0,2
55639410522,201709,117.5,0,0,1,1,0,5
55639411365,201705,20.99,0,0,1,0,0,0
55639412683,201706,154.8,1,0,1,2,0,2
55639413097,201708,257.83,1,0,4,5,0,14
55639413965,201708,69.98,0,0,1,2,0,2
55639415260,201709,553.93,1,0,7,2,0,7
55639416744,201706,69.97,0,0,1,2,0,3
55639418364,201709,72.98,0,0,3,5,0,7
55639418962,201707,111.49,1,0,2,1,0,4
55639420815,201706,71.49,0,0,1,1,0,3
55639421513,201707,373.89,1,0,4,9,1,14
55639421784,201705,108,1,0,1,2,0,2
55639423425,201708,959.46,1,0,10,15,1,31
55639423674,201702,132,0,0,2,1,0,3
55639428196,201707,49,1,0,1,0,0,1
55639429041,201704,181,0,0,1,1,0,4
55639435240,201711,198,1,0,3,0,0,1
55639441133,201709,113.96,1,0,2,3,0,4
55639442527,201707,157.99,0,0,1,3,0,3
55639444983,201706,357,0,0,4,6,0,14
55639447740,201709,299.99,1,0,4,5,0,12
55639448471,201704,453,1,0,6,4,0,10
55639453183,201706,166,0,0,3,1,0,3
55639453521,201709,411.49,1,0,3,2,0,3
55639458212,201711,220.75,0,0,4,4,0,9
55639458890,201702,158.99,0,0,1,0,0,1
55639460833,201709,258.97,0,0,5,4,0,6
55639460923,201707,203.98,1,0,2,1,0,4
55639462240,201704,685.8,1,0,1,1,0,6
55639462983,201703,55.98,0,0,4,0,0,0
55639465131,201705,226.99,0,0,5,0,0,0
55639466842,201701,168.3,1,0,1,0,0,1
55639470081,201710,418.7,1,0,8,1,0,3
55639471150,201709,205.5,0,0,2,5,0,7
55639471936,201710,24.49,1,0,3,4,0,7
55639472432,201705,469.71,0,0,3,5,0,11
55639472667,201706,200.85,0,0,2,5,0,7
55639474647,201702,177.45,0,0,6,2,0,5
55639475280,201707,471.3,1,0,24,2,0,6
55639476087,201708,132,0,0,4,6,0,8
55639476100,201711,34.98,1,0,6,2,1,9
55639480587,201711,33.99,0,0,5,2,0,3
55639482703,201711,377.28,1,1,8,4,0,17
55639484356,201707,138.24,1,0,11,4,0,10
55639485032,201711,658.58,1,0,14,3,0,12
55639485472,201704,278.6,1,0,2,5,0,5
55639485685,201706,1646.86,1,0,12,9,0,49
55639488792,201703,701.32,1,0,10,1,0,3
55639489072,201711,56.99,0,0,7,1,0,2
55639490173,201711,355.99,1,0,5,1,0,2
55639490274,201705,167.99,1,0,1,3,0,5
55639492557,201704,11.51,1,0,3,0,0,1
55639494447,201703,180,0,0,1,0,0,0
55639495697,201704,438.94,1,0,8,3,0,11
55639501026,201709,100.49,0,0,4,4,0,7
55639502052,201708,173.5,1,0,2,2,1,2
55639502737,201706,93.48,0,0,1,3,0,4
55639504832,201711,90,0,0,2,3,0,5
55639505213,201705,157,0,0,1,2,0,3
55639509400,201706,1098.91,1,1,10,3,0,10
55639512842,201707,3148.74,1,1,30,12,5,74
55639517656,201706,848.11,0,0,11,9,0,23
55639517681,201702,511.36,1,0,10,7,0,15
55639521200,201707,143.46,0,0,1,6,0,7
55639526670,201706,201.72,0,0,9,3,0,5
55639527242,201701,79,0,0,2,0,0,0
55639527761,201707,466.97,1,0,2,4,0,5
55639528502,201709,88,0,0,1,2,0,3
55639528603,201711,9.99,0,0,2,0,0,1
55639529897,201704,206.5,0,1,7,2,0,7
55639530990,201710,297.24,1,0,3,3,0,9
55639537106,201706,964.91,1,0,2,8,0,23
55639537322,201707,121.45,0,0,2,3,0,6
55639541303,201707,17.99,0,0,2,2,0,5
55639541484,201711,299.99,1,0,12,1,0,3
55639542045,201705,1261.75,1,0,9,15,3,49
55639542564,201704,644.93,0,0,9,1,0,2
55639542801,201705,65.97,1,0,4,1,0,5
55639546445,201709,369.48,1,0,3,6,0,8
55639546917,201702,33.99,0,0,3,1,0,1
55639550415,201703,86.48,0,0,3,4,0,8
55639552655,201707,89.94,0,0,1,4,0,6
55639553793,201708,470.69,0,0,7,4,0,10
55639554185,201704,332.89,1,0,3,6,0,13
55639556017,201702,230.72,1,0,6,2,0,3
55639556370,201707,473.42,1,1,7,6,0,17
55639557007,201708,226.99,1,0,3,1,0,2
55639558732,201706,68.99,0,0,1,2,0,2
55639562566,201704,15,0,0,1,1,0,1
55639562915,201709,582.18,1,0,10,5,1,20
55639564953,201707,360.28,1,0,18,8,1,16
55639566447,201707,475.73,1,0,13,5,1,15
55639568654,201706,107.98,0,0,2,2,0,3
55639570983,201707,122,0,0,1,2,0,2
55639575526,201710,240.99,0,0,2,3,0,4
55639575706,201701,278.69,1,0,10,1,0,4
55639577092,201703,234.48,0,0,2,0,0,0
55639577294,201701,139.96,0,0,4,6,0,9
55639577373,201704,111.18,0,0,4,0,0,0
55639577982,201705,506.85,1,0,5,1,0,2
55639579656,201702,270.44,1,0,4,3,0,5
55639580612,201708,296.47,1,0,6,7,0,10
55639582986,201708,825.2,1,0,7,6,0,22
55639584764,201705,510.91,1,1,16,5,1,20
55639589026,201704,137,0,0,1,3,0,3
55639593450,201710,277.73,1,0,8,5,1,12
55639593685,201707,26.99,0,0,1,3,0,4
55639597205,201711,152,0,0,2,3,0,4
55639604800,201705,249.91,0,1,7,1,0,7
55639605463,201709,376.96,1,0,7,2,0,2
55639609197,201705,586.76,1,0,19,1,0,5
55639610830,201701,566.19,1,0,6,5,1,18
55639612887,201705,69.99,0,0,2,2,0,2
55639614427,201711,97.99,0,0,2,5,0,9
55639614485,201710,431.47,1,0,5,4,0,8
55639615893,201710,25,0,0,1,3,0,5
55639618661,201709,200.94,0,0,5,0,0,0
55639618715,201707,342.85,1,0,5,3,0,6
55639619097,201708,507.44,1,0,6,5,0,11
55639626657,201707,430.93,1,0,7,7,1,14
55639627041,201704,286.7,0,0,4,0,0,0
55639630605,201702,338.43,1,0,17,2,0,6
55639632146,201701,982.33,0,0,30,3,0,13
55639633691,201709,344.7,1,0,4,8,0,12
55639634104,201705,213.93,0,0,9,8,0,22
55639636333,201703,764.52,1,0,12,0,0,0
55639639091,201711,403.34,1,0,5,4,0,9
55639641935,201708,115.47,0,0,2,3,0,6
55639643872,201709,114.97,0,0,3,1,0,1
55639645830,201705,193,1,0,5,2,0,6
55639645885,201705,451.26,1,0,7,4,0,9
55639647267,201711,78,0,0,2,1,0,2
55639647414,201702,293.31,1,0,9,9,1,18
55639647663,201706,10,0,0,1,1,0,2
55639647911,201709,407.98,0,0,2,8,0,12
55639648112,201711,95.99,0,0,1,4,0,5
55639648527,201706,1442.11,1,0,5,7,0,20
55639649520,201707,83.01,0,0,4,0,0,0
55639649643,201705,270.37,1,0,9,4,0,7
55639651701,201709,39.01,0,0,7,2,0,7
55639653310,201704,83,0,0,1,2,0,2
55639654377,201711,240.12,1,0,2,13,0,27
55639654964,201702,780.3,1,0,10,5,1,19
55639655280,201703,53.97,1,0,5,3,0,5
55639656595,201703,111.96,0,0,11,0,0,1
55639657260,201708,346.99,1,0,8,1,0,3
55639657563,201708,1114.84,1,0,36,1,0,4
55639658971,201711,708.66,1,1,14,2,0,9
55639660712,201707,964.71,0,1,14,1,0,7
55639661317,201710,453.65,1,0,9,3,0,7
55639661724,201701,690.98,1,0,4,3,0,10
55639666112,201701,112.97,0,0,3,2,0,3
55639667621,201701,120.97,0,0,3,3,0,5
55639670533,201710,379.53,0,0,9,4,0,11
55639671242,201705,307.97,1,0,2,8,0,14
55639672953,201709,969.71,0,0,9,5,0,11
55639677475,201707,76.97,0,0,1,3,0,3
55639679725,201706,61,0,0,3,0,0,1
55639680974,201708,101.74,0,0,2,2,0,3
55639684710,201704,736.84,0,0,13,1,0,5
55639690186,201707,137.95,0,0,4,2,0,5
55639690344,201706,350.77,1,1,7,4,0,11
55639692447,201709,347.63,1,1,10,3,0,12
55639693101,201709,372.95,1,0,2,4,0,9
55639695172,201708,430.87,1,0,14,15,3,31
55639695420,201710,251.74,1,0,5,5,0,10
55639699165,201706,431.02,1,0,2,3,0,7
55639699277,201706,141.74,0,0,3,5,0,5
55639699976,201707,488.47,0,0,4,1,0,3
55639704711,201711,294.69,1,0,7,7,0,14
55639710493,201706,168.48,1,0,3,4,0,4
55639712077,201701,570.33,1,1,14,8,0,21
55639714644,201702,431.1,1,0,4,4,0,6
55639715940,201708,126.99,1,0,1,2,0,5
55639717694,201705,53,1,0,5,0,0,0
55639718910,201709,207,0,0,1,3,0,4
55639719551,201708,183,0,0,1,2,0,2
55639725624,201703,107.98,1,0,4,6,0,20
55639733216,201709,88.47,1,0,2,3,0,5
55639733735,201705,73.99,0,0,1,1,0,1
55639740045,201705,61,0,0,1,3,0,6
55639747361,201701,39,0,0,1,1,0,1
55639748441,201702,401.98,1,0,2,1,0,8
55639752422,201705,125.55,1,0,1,1,1,1
55639752602,201707,229.47,1,0,4,1,0,5
55639754727,201707,102,1,0,2,0,0,1
55639755483,201705,242.1,1,0,1,8,0,10
55639758734,201703,97.25,1,0,3,3,0,4
55639759904,201703,599.46,1,0,7,4,0,11
55639760533,201701,131,0,0,2,4,0,6
55639762153,201707,437.95,1,0,5,11,0,14
55639763651,201703,2331.34,1,1,18,8,4,54
55639770365,201711,159.44,0,0,6,0,0,0
55639772176,201706,109,1,0,1,1,0,1
55639774361,201703,15,0,0,1,0,0,0
55639775506,201706,155.75,0,0,1,4,0,6
55639776150,201709,129.23,1,0,3,4,0,5
55639776532,201707,434.14,1,0,7,4,1,11
55639776554,201708,209.7,1,0,1,4,1,6
55639779997,201711,196.72,1,0,7,2,0,7
55639782245,201711,12.5,0,0,2,1,0,1
55639782281,201703,564.71,1,0,19,5,0,18
55639782584,201703,273.97,1,0,4,9,0,16
55639791797,201708,937.66,1,0,38,4,0,17
55639792282,201707,73.49,1,0,2,2,0,4
55639792707,201701,551.48,1,0,4,2,0,4
55639794611,201706,138.98,1,0,9,3,0,6
55639795476,201710,173.69,1,0,3,9,0,18
55639801911,201707,213.76,0,0,6,0,0,0
55639803373,201707,72.98,0,0,2,1,0,2
55639804183,201708,97.99,0,0,2,2,0,3
55639807175,201706,97.98,0,0,4,1,0,3
55639808796,201702,404,1,0,1,1,0,3
55639809977,201701,389,1,0,3,7,0,12
55639815004,201708,68,0,0,1,1,0,2
55639817312,201707,100.8,1,0,1,1,0,1
55639822453,201703,207.69,1,0,4,1,0,3
55639823825,201706,128.48,0,0,2,0,0,0
55639824286,201707,44.1,1,0,3,1,0,2
55639826370,201703,546.72,1,0,6,1,0,1
55639826662,201710,156.98,0,0,8,3,0,6
55639831363,201706,38.25,1,0,1,1,0,2
55639832656,201706,279,1,0,1,1,0,2
55639833750,201711,197.99,1,0,8,5,1,11
55639835107,201701,201.27,1,0,12,10,1,24
55639835132,201705,92.7,1,0,1,3,0,3
55639835323,201701,141.74,1,1,1,5,0,12
55639840903,201705,283.46,1,0,5,3,0,7
55639844921,201704,186,1,0,1,3,0,3
55639847722,201703,597.29,1,1,20,2,0,6
55639848792,201707,13.99,0,0,1,1,0,1
55639849072,201711,114.5,0,0,3,1,0,2
55639850825,201711,967.96,1,0,4,6,0,9
55639856124,201701,101.7,1,0,2,3,0,5
55639858306,201711,162.96,0,0,5,4,0,6
55639858861,201708,412.73,1,1,20,6,0,19
55639862763,201711,58,0,0,1,1,0,3
55639864271,201709,456.96,0,0,2,7,0,10
55639864956,201706,336.93,1,0,11,3,1,12
55639866273,201709,190.5,1,0,7,0,0,2
55639874834,201709,398.5,1,0,5,7,1,11
55639874960,201706,75.99,0,0,2,0,0,0
55639875251,201706,18,0,0,7,0,0,2
55639881180,201708,851.26,1,0,6,0,0,0
55639881540,201703,548.46,1,1,18,2,0,6
55639882080,201702,2683.45,1,0,33,6,1,32
55639892430,201707,148.95,0,0,2,4,0,12
55639893204,201704,279.96,0,0,1,4,0,4
55639893316,201709,127.98,0,0,2,3,0,3
55639893507,201707,381.39,1,0,5,4,0,12
55639897954,201710,408.92,1,1,15,2,0,11
55639904757,201704,107.5,0,0,3,3,0,3
55639906874,201706,89.98,0,0,1,2,0,2
55639908335,201705,111.49,0,0,5,1,0,4
55639909415,201702,1171.09,1,1,14,11,3,35
55639909675,201709,676.13,1,0,4,2,0,4
55639916460,201705,72.96,0,0,1,2,0,4
55639917742,201704,301,1,0,1,1,0,6
55639922025,201703,81,0,0,1,2,0,3
55639923084,201705,182.99,0,0,1,3,0,3
55639932747,201702,210.99,1,0,4,3,0,10
55639934222,201706,155.98,0,0,1,2,0,4
55639934413,201708,139.5,0,0,1,1,0,1
55639938565,201711,179.99,1,1,1,1,0,1
55639940962,201707,176,1,1,1,2,0,3
55639950220,201707,77.47,0,0,1,4,0,4
55639954776,201705,430,0,0,1,4,0,5
55639956701,201706,651.94,1,0,4,5,0,10
55639956871,201701,64,0,0,1,2,0,2
55639959535,201706,40.6,0,0,1,3,0,5
55639966533,201703,163.98,0,0,7,0,0,1
55639968773,201706,639.07,0,0,4,16,0,26
55639969200,201709,161.97,1,0,13,6,1,10
55639973690,201710,78,0,0,1,0,0,0
55639973870,201709,44.99,0,0,1,3,0,4
55639974983,201708,202,0,0,1,3,0,3
55639976037,201711,405.95,1,1,9,7,2,22
55639982845,201708,307.5,0,0,1,5,0,15
55639983802,201707,215.48,0,0,5,5,0,8
55639988007,201705,260.48,1,0,7,4,0,9
55639989383,201703,129.44,0,0,2,3,0,5
55639993047,201709,101.98,0,0,2,3,0,4
55639993140,201708,71.96,0,0,1,3,0,4
55639993317,201709,64.98,0,0,2,1,0,1
55639994400,201707,104.38,0,0,2,6,0,7
55639994624,201711,323.67,1,0,2,1,0,2
55639996921,201703,90.5,0,0,3,1,0,2
55639997515,201702,333.29,1,0,3,0,0,1
55639999766,201705,281.97,0,0,1,3,0,4
55640002091,201707,442.16,1,0,24,2,0,9
55640003452,201707,79.61,1,0,3,6,0,7
55640004147,201704,475.91,1,0,9,1,0,4
55640005883,201706,108.97,0,0,2,1,0,5
55640009382,201707,411,0,0,7,6,0,15
55640012722,201707,216.85,1,0,6,3,0,5
55640013871,201703,168.88,0,0,7,3,0,9
55640014681,201709,1130.25,1,0,2,7,0,29
55640021801,201709,192.49,0,0,4,5,0,14
55640024523,201703,104.97,1,0,4,2,0,3
55640026987,201711,59.97,0,0,1,0,0,1
55640033015,201707,336.98,0,0,2,5,0,12
55640035446,201711,11.99,1,0,4,2,0,4
55640037776,201707,610.53,1,0,5,2,0,6
55640040507,201711,118.95,0,0,5,3,0,8
55640043683,201705,116,0,0,2,1,0,2
55640050454,201711,224.96,0,0,4,3,0,6
55640050670,201711,112.97,1,1,8,4,1,9
55640051941,201706,39.98,0,0,4,2,0,4
55640056982,201702,48,0,0,2,4,0,10
55640060501,201709,49,0,0,1,0,0,0
55640068466,201708,249.95,1,0,11,0,0,3
55640069016,201706,198.5,0,0,6,4,0,8
55640069593,201705,719.88,0,0,7,4,0,10
55640070412,201703,1120.53,1,0,14,6,2,26
55640073981,201703,258.48,0,0,2,2,0,3
55640074856,201705,79.98,0,0,1,1,0,1
55640079367,201701,12,0,0,1,1,0,4
55640090133,201701,919.66,1,0,11,2,0,7
55640094803,201705,137,0,0,1,3,0,3
55640095905,201707,31.75,0,0,1,0,0,0
55640096380,201710,79.98,0,0,2,2,0,4
55640097097,201701,744.26,1,1,12,4,0,8
55640097277,201710,107,0,0,2,0,0,1
55640100876,201704,191.48,0,0,3,2,0,4
55640110664,201707,172.49,0,0,2,3,0,4
55640110776,201711,62.98,0,0,1,2,0,2
55640111621,201708,463.93,0,0,11,1,0,3
55640112251,201707,284.99,0,0,1,6,0,7
55640113454,201710,57.97,0,0,3,0,0,1
55640114884,201707,658.39,1,0,6,3,0,7
55640116086,201707,197,0,0,1,3,0,3
55640116943,201704,875.96,1,0,6,2,0,7
55640122173,201702,29,0,0,1,0,0,1
55640124131,201711,578.94,1,0,3,1,0,3
55640126652,201711,21.5,0,0,2,4,0,5
55640126854,201707,1155.44,1,0,10,3,0,15
55640127257,201702,74.49,1,0,3,3,0,13
55640127394,201704,335.2,1,0,5,3,1,9
55640128283,201709,166.97,0,0,3,4,0,7
55640131115,201704,1665.96,0,0,31,5,1,31
55640131342,201711,60,0,0,2,0,0,0
55640134875,201709,302.48,0,0,3,5,0,10
55640141411,201709,1151.2,1,1,23,4,0,23
55640141602,201711,70.96,0,0,2,2,0,2
55640142852,201707,150.47,0,0,1,2,0,10
55640143097,201705,26.5,0,0,1,1,0,1
55640148083,201703,118,0,0,1,3,0,3
55640151715,201703,344.97,0,0,5,3,0,10
55640156576,201707,103.97,0,0,4,2,0,5
55640158837,201704,279,0,0,2,1,0,3
55640164665,201705,117.99,1,0,6,4,0,7
55640167220,201707,363.16,1,0,4,0,0,1
55640167840,201704,1215.54,1,0,26,6,0,22
55640168391,201708,69.98,0,0,3,3,0,5
55640169817,201710,541.99,0,0,4,4,0,10
55640173182,201709,356.99,0,0,7,12,0,23
55640175555,201708,6,0,0,1,1,0,1
55640177625,201702,104.93,0,0,1,3,0,5
55640180133,201709,310.94,1,0,4,4,0,9
55640189246,201707,102.98,0,0,1,2,0,3
55640192385,201706,41,0,0,2,2,0,3
55640197360,201704,38.99,0,0,1,1,0,1
55640204163,201701,116.98,1,1,5,3,0,5
55640219082,201708,90,0,0,2,3,0,5
55640223355,201706,152.98,0,0,1,1,0,6
55640228385,201705,144.83,1,0,6,1,0,6
55640229771,201708,22.99,0,0,1,2,0,3
55640231411,201703,302.65,1,0,14,1,0,4
55640234551,201708,190.87,0,0,8,3,0,5
