cid,flag_included,flag_buy
55648200235,0,0
55648202013,1,0
55648203522,1,0
55648204062,0,0
55648204455,1,0
55648207144,1,0
55648207821,0,0
55648209236,0,0
55648209542,1,0
55648209791,1,0
55648215763,0,0
55648217404,0,0
55648218812,1,1
55648221702,0,0
55648223041,0,0
55648239837,1,1
55648242042,0,0
55648243540,1,0
55648244970,1,0
55648256173,1,0
55648258715,0,0
55648274227,1,0
55648275422,1,1
55648280743,1,1
55648281203,1,0
55648285016,1,0
55648288970,1,1
55648290135,1,1
55648290690,1,0
55648291781,1,0
55648301925,0,0
55648303037,1,0
55648309781,0,0
55648313232,0,0
55648314457,1,0
55648314471,1,1
55648317553,1,0
55648317564,1,0
55648326326,1,0
55648326845,0,0
55648327860,0,0
55648327961,1,1
55648328296,1,0
55648328814,0,0
55648331041,0,0
55648332020,1,0
55648332097,1,0
55648333562,1,0
55648333955,1,0
55648334156,1,0
55648335654,0,0
55648336701,1,0
55648337014,1,0
55648338444,1,0
55648339096,0,0
55648339391,1,1
55648343080,1,0
55648344564,1,0
55648347660,0,0
55648350594,1,0
55648350662,1,1
55648351133,1,0
55648360731,1,0
55648368696,1,0
55648369697,1,0
55648372002,0,0
55648377775,0,0
55648378055,1,0
55648384041,1,0
55648385637,1,0
55648387530,0,0
55648389330,1,0
55648389846,1,0
55648390554,1,0
55648391061,1,0
55648391285,0,0
55648392444,0,0
55648394785,1,0
55648398925,0,0
55648402051,0,0
55648408150,1,0
55648409487,0,0
55648410263,1,0
55648413143,1,0
55648414515,0,0
55648415484,1,1
55648417406,0,0
55648417701,0,0
55648419671,1,0
55648425531,1,1
55648426871,1,0
55648430830,0,0
55648431356,1,0
55648433707,0,0
55648434913,0,0
55648435316,1,0
55648440277,0,0
55648443506,1,1
55648447816,1,0
55648451325,1,0
55648452823,1,0
55648454047,1,0
55648455163,0,0
55648455220,1,1
55648457107,1,0
55648458991,0,0
55648459260,0,0
55648459361,1,0
55648460224,0,0
55648460822,1,0
55648461102,1,0
55648461892,0,0
55648462136,1,0
55648463670,1,0
55648467537,1,0
55648471925,1,0
55648474063,1,0
55648474593,0,0
55648475211,0,0
55648476357,0,0
55648479215,1,0
55648479947,1,0
55648480655,1,1
55648484031,1,0
55648488082,1,0
55648491534,1,0
55648493514,1,1
55648498184,1,0
55648499062,1,1
55648500104,1,0
55648502603,1,0
55648502737,1,0
55648502942,1,0
55648505451,1,0
55648506225,0,0
55648506564,1,0
55648509884,1,0
55648515867,1,0
55648518400,1,0
55648522627,1,1
55648522775,1,0
55648522991,1,0
55648525251,1,0
55648530244,1,0
55648530640,0,0
55648530763,0,0
55648531630,1,0
55648531786,1,0
55648532325,0,0
55648533384,1,0
55648533531,1,0
55648539652,1,0
55648542892,0,0
55648544364,1,1
55648545433,0,0
55648547684,1,0
55648548234,1,0
55648549350,0,0
55648551081,1,0
55648551823,1,0
55648554592,0,0
55648557382,0,0
55648558437,1,0
55648562083,1,0
55648563963,1,0
55648564535,0,0
55648567044,1,1
55648567055,1,0
55648568722,0,0
55648569486,1,0
55648570983,1,1
55648571432,1,1
55648571814,0,0
55648572783,0,0
55648574921,1,0
55648575461,0,0
55648575685,1,0
55648581794,1,1
55648585033,1,0
55648586892,0,0
55648587655,1,0
55648588771,1,1
55648590466,1,0
55648590895,0,0
55648591412,1,0
55648592626,1,0
55648596396,1,1
55648596453,1,1
55648598354,0,0
55648598455,0,0
55648599434,1,0
55648601740,0,0
55648604563,1,0
55648613415,0,0
55648614023,1,1
55648614182,1,0
55648614203,0,0
55648619673,0,0
55648623881,0,0
55648626163,0,0
55648626660,1,0
55648631912,0,0
55648634184,1,0
55648635037,1,0
55648639404,1,0
55648639765,1,0
55648642305,1,0
55648647717,0,0
55648652566,1,1
55648661094,0,0
55648664020,1,0
55648664392,0,0
55648666541,1,0
55648666686,1,1
55648672016,1,0
55648673107,1,0
55648678566,1,0
55648679231,0,0
55648681412,1,1
55648684000,0,0
55648689164,0,0
55648690614,0,0
55648694045,1,0
55648695835,1,0
55648698290,1,1
55648705857,0,0
55648706926,0,0
55648708085,0,0
55648711234,1,0
55648719504,1,0
55648722160,1,0
55648722203,0,0
55648723691,1,0
55648727211,1,0
55648728177,1,1
55648730800,1,0
55648731654,1,1
55648732701,1,0
55648736514,1,1
55648737302,1,0
55648738495,1,0
55648739485,1,1
55648745334,1,0
55648746627,1,0
55648753366,0,0
55648755076,0,0
55648756743,0,0
55648758071,1,1
55648761693,1,0
55648762896,1,1
55648763673,1,0
55648765956,1,0
55648766553,0,0
55648767565,1,1
55648767925,0,0
55648768803,0,0
55648769141,0,0
55648769163,1,0
55648770307,1,1
55648774361,1,0
55648779661,1,0
55648779841,1,0
55648780030,1,0
55648782991,1,0
55648790187,1,0
55648792134,0,0
55648792495,1,0
55648792765,1,0
55648793700,0,0
55648797221,0,0
55648797737,1,1
55648799087,1,0
55648800954,1,0
55648802697,0,0
55648805140,1,0
55648806635,0,0
55648809731,1,1
55648810122,1,0
55648811675,1,0
55648813532,0,0
55648813767,0,0
55648813972,1,0
55648822712,1,0
55648829845,1,0
55648833073,1,0
55648833264,0,0
55648838351,1,0
55648844176,0,0
55648846440,1,0
55648849915,0,0
55648855653,1,0
55648856870,1,0
55648859747,1,0
55648862615,1,0
55648868895,1,0
55648872425,1,0
55648874337,0,0
55648874643,0,0
55648888572,1,0
55648888741,1,0
55648889021,1,0
55648889313,0,0
55648892463,0,0
55648896852,0,0
55648902092,1,0
55648902214,1,0
55648907370,0,0
55648910923,0,0
55648911867,1,0
55648919092,1,0
55648919193,1,0
55648920250,1,0
55648920441,0,0
55648922825,1,0
55648927484,1,1
55648930237,1,0
55648932433,1,0
55648933207,1,0
55648934107,0,0
55648934695,1,0
55648940713,1,0
55648940771,1,0
55648940973,1,0
55648945350,0,0
55648955340,0,0
55648955416,1,0
55648963000,0,0
55648964146,0,0
55648964395,1,1
55648970402,0,0
55648972257,1,0
55648972743,1,0
55648973340,1,0
55648974305,0,0
55648975285,1,1
55648975320,1,0
55648975692,1,1
55648976185,1,0
55648976985,1,0
55648988223,1,0
55648988854,0,0
55648990101,1,0
55648993364,0,0
55648995830,1,1
55648996572,1,0
55648997955,1,0
55648998066,1,0
55648998170,0,0
55648998260,1,0
55649014851,1,0
55649021442,0,0
55649023141,0,0
55649023660,1,1
55649026854,1,0
55649029172,0,0
55649029204,1,0
55649030497,1,0
55649031252,1,0
55649034165,0,0
55649038936,1,1
55649039735,0,0
55649040050,1,1
55649042593,1,0
55649045574,0,0
55649049365,0,0
55649050174,1,0
55649050444,1,0
55649051852,1,1
55649054844,1,0
55649054866,1,0
55649057544,0,0
55649057577,1,1
55649059784,1,0
55649065961,1,1
55649066364,0,0
55649068715,1,0
55649068942,1,0
55649070604,0,0
55649071436,0,0
55649073957,1,0
55649076365,0,0
55649076750,0,0
55649078086,1,0
55649079270,0,0
55649083770,1,0
55649088313,0,0
55649093216,1,1
55649103263,1,0
55649104444,1,0
55649104657,1,0
55649104916,1,0
55649105795,1,0
55649115345,1,1
55649118935,1,0
55649120114,0,0
55649121670,1,0
55649124086,1,0
55649128486,0,0
55649133831,1,0
55649134447,0,0
55649137576,0,0
55649139174,0,0
55649139851,1,0
55649142547,1,0
55649144336,1,0
55649144574,1,0
55649146745,0,0
55649150470,0,0
55649151017,1,0
55649151200,1,0
55649151233,0,0
55649153044,1,0
55649153462,1,1
55649156443,1,0
55649156915,1,0
55649158063,0,0
55649158434,1,0
55649158715,1,0
55649159110,1,0
55649160143,0,0
55649160774,0,0
55649161955,0,0
55649163405,1,0
55649163744,1,0
55649164475,0,0
55649164600,1,0
55649166783,1,0
55649167030,1,0
55649167603,1,0
55649169810,0,0
55649170483,1,0
55649170573,0,0
55649173756,1,0
55649175321,1,0
55649181023,1,0
55649181247,0,0
55649185030,1,0
55649196843,0,0
55649197451,1,0
55649200067,0,0
55649200575,0,0
55649201745,0,0
55649205244,0,0
55649205572,1,0
55649208755,1,1
55649213571,1,0
55649218125,1,0
55649221040,1,0
55649224843,1,1
55649227082,1,0
55649228050,0,0
55649228137,1,0
55649229657,1,0
55649229761,1,0
55649230952,1,0
55649231614,1,1
55649235416,1,0
55649236385,1,1
55649238480,1,0
55649241547,1,1
55649244395,1,0
55649246263,1,0
55649249640,0,0
55649250594,1,0
55649254226,1,0
55649254316,1,0
55649259360,1,0
55649265376,1,0
55649267907,1,0
55649271294,1,0
55649274545,1,1
55649274671,1,1
55649282926,1,1
55649285503,1,0
55649286980,1,0
55649288517,1,0
55649290712,1,0
55649293614,1,1
55649296710,1,0
55649303300,1,0
55649304604,0,0
55649306945,1,0
55649308046,0,0
55649308237,0,0
55649311387,1,0
55649312467,0,0
55649312683,0,0
55649315451,1,0
55649315970,1,0
55649319930,1,0
55649321614,1,0
55649324631,0,0
55649330232,0,0
55649338560,0,0
55649341595,1,1
55649343056,1,1
55649344576,1,0
55649345443,0,0
55649348842,0,0
55649352193,1,0
55649352272,0,0
55649352733,0,0
55649353071,1,0
55649356560,1,0
55649361427,1,0
55649361823,0,0
55649362406,1,0
55649364624,1,0
55649365243,1,0
55649374492,1,0
55649377664,1,0
55649377992,1,0
55649379024,1,1
55649391387,0,0
55649392863,1,0
55649392997,1,0
55649396337,1,0
55649398083,1,0
55649403640,1,0
55649408047,0,0
55649408104,0,0
55649409534,1,1
55649409794,1,0
55649416226,1,0
55649419762,1,0
55649423934,1,1
55649423956,0,0
55649430143,1,0
55649432260,0,0
55649449743,1,0
55649451045,1,0
55649472307,1,1
55649472985,1,0
55649473030,0,0
55649478215,0,0
55649480681,1,0
55649481985,0,0
55649487240,0,0
55649489794,1,1
55649490534,1,0
55649492031,1,0
55649492367,1,1
55649492572,1,0
55649504620,1,0
55649511277,1,0
55649511482,1,0
55649511806,1,0
55649521890,1,0
55649524734,1,0
55649527117,0,0
55649527827,1,0
55649532766,0,0
55649532946,1,0
55649537561,1,0
55649539347,0,0
55649540314,1,0
55649542666,0,0
55649549867,1,0
55649550575,0,0
55649556292,1,0
55649559341,1,1
55649564932,1,0
55649566170,1,0
55649568295,1,0
55649569500,1,0
55649570746,1,0
55649572546,0,0
55649582785,0,0
55649583256,0,0
55649590560,1,0
55649592223,0,0
55649594913,1,0
55649600535,0,0
55649601550,1,0
55649602584,1,1
55649603055,0,0
55649604957,1,0
55649611436,0,0
55649617221,1,0
55649618132,1,1
55649624522,1,0
55649628393,0,0
55649631496,0,0
55649640023,1,0
55649646584,1,0
55649648304,1,0
55649648867,1,0
55649651940,1,0
55649653942,1,0
55649663907,0,0
55649664010,1,0
55649666722,1,0
55649679041,1,0
55649679186,1,0
55649679784,1,0
55649682302,1,0
55649684250,1,0
55649684946,1,1
55649686353,1,0
55649692167,0,0
55649692293,1,0
55649694893,1,1
55649695487,1,0
55649700017,1,0
55649702574,1,0
55649716953,1,0
55649721474,1,0
55649721586,0,0
55649722273,1,0
55649723861,1,0
55649724635,0,0
55649728574,1,0
55649730700,0,0
55649730867,1,0
55649736335,1,0
55649738160,1,0
55649740576,1,0
55649744200,0,0
55649751127,0,0
55649752221,0,0
55649754876,1,0
55649757273,1,0
55649757925,1,0
55649758285,1,0
55649759466,1,0
55649760037,1,1
55649760974,1,0
55649761052,1,0
55649761085,0,0
55649761841,0,0
55649762413,1,0
55649764880,1,0
55649765733,1,0
55649766013,1,0
55649768963,1,0
55649771503,1,0
55649774586,1,0
55649774610,0,0
55649776724,1,1
55649777545,1,0
55649780064,1,0
55649780673,0,0
55649782235,1,0
55649784385,1,0
55649784507,1,0
55649784871,1,0
55649785883,0,0
55649786840,1,0
55649787322,0,0
55649788190,1,0
55649791880,1,0
55649793734,0,0
55649795567,1,0
55649797583,1,0
55649798076,1,0
55649798425,1,0
55649801145,1,0
55649802056,1,0
55649804544,1,0
55649805390,0,0
55649807705,1,0
55649808562,1,0
55649808764,0,0
55649810055,1,0
55649810462,1,0
55649811441,0,0
55649812701,1,0
55649814297,0,0
55649814570,1,0
55649814804,1,0
55649815997,1,0
55649816907,1,0
55649818350,0,0
55649820982,1,0
55649821576,0,0
55649822296,1,1
55649825367,0,0
55649840645,0,0
55649848995,1,0
55649869640,1,0
55649886175,0,0
55649890224,1,0
55649891157,1,1
55649895005,1,0
55649897357,1,0
55649900732,1,0
55649901250,1,0
55649910506,1,0
55649910935,1,0
55649913026,1,0
55649913602,0,0
55649913671,0,0
55649914795,1,0
55649915637,0,0
55649917437,1,0
55649917945,1,0
55649918034,1,0
55649918236,1,0
55649918946,1,0
55649919417,1,0
55649920860,1,0
55649921522,0,0
55649923175,1,0
55649923524,0,0
55649923636,1,0
55649925122,0,0
55649925360,1,0
55649931152,1,0
55649933976,1,0
55649935653,1,0
55649937305,1,0
55649937587,1,0
55649938443,1,0
55649939635,1,0
55649940657,1,0
55649941830,1,0
55649941920,1,0
55649941953,1,0
55649943144,0,0
55649946385,1,0
55649946543,0,0
55649950005,1,0
55649950344,1,0
55649951604,1,1
55649952515,1,0
55649952595,0,0
55649953202,0,0
55649953336,1,0
55649953866,1,0
55649954485,1,0
55649955114,1,0
55649955136,1,0
55649956713,0,0
55649957422,1,0
55649957941,0,0
55649958917,0,0
55649959020,1,0
55649959370,1,0
55649960514,0,0
55649962790,1,0
55649965476,0,0
55649966512,1,0
55649968651,1,0
55649974137,1,0
55649975242,1,0
55649978010,1,0
55649978663,1,0
55649979101,1,0
55649982723,1,0
55649983623,1,0
55649989575,0,0
55649997981,0,0
55649998373,0,0
55649999846,0,0
55650004566,0,0
55650008504,1,0
55650015287,0,0
55650017696,0,0
55650020362,1,0
55650022126,1,0
55650024773,1,0
55650033737,1,0
55650035854,0,0
55650036617,1,0
55650038622,1,0
55650042762,1,0
55650043965,0,0
55650053155,1,0
55650055416,1,0
55650057591,1,0
55650067455,1,1
55650069695,0,0
55650070637,0,0
55650070932,1,0
55650075003,1,0
55650079245,1,1
55650079436,1,0
55650081992,0,0
55650085613,1,0
55650087291,1,0
55650089707,0,0
55650090484,1,0
55650092781,1,1
55650094004,0,0
55650094941,1,0
55650099250,0,0
55650103104,1,0
55650106514,0,0
55650108790,1,0
55650109676,1,1
55650110067,1,0
55650111305,1,0
55650111565,1,0
55650114975,1,0
55650117022,1,0
55650117891,1,0
55650120431,1,0
55650122141,0,0
55650124446,1,0
55650131400,1,0
55650132841,1,1
55650134357,1,0
55650139095,1,0
55650143966,1,1
55650145791,1,0
55650145856,0,0
55650150355,1,0
55650150863,1,0
55650157387,0,0
55650162970,1,0
55650164756,1,0
55650168435,1,0
55650169032,1,0
55650173125,1,0
55650174894,1,0
55650180156,1,0
55650193105,1,0
55650194560,0,0
55650199136,1,0
55650202476,1,0
55650204582,1,0
55650208867,1,1
55650208957,1,0
55650213885,1,0
55650219454,1,0
55650220724,0,0
55650225743,1,0
55650235632,0,0
55650241965,1,0
55650243066,1,0
55650247480,0,0
55650252484,0,0
55650255940,1,0
55650256602,0,0
55650258187,1,0
55650258695,1,0
55650258886,1,0
55650259977,0,0
55650263767,1,0
55650269202,1,1
55650273760,1,0
55650275456,0,0
55650275762,1,0
55650286472,0,0
55650289183,1,1
55650290396,1,0
55650293874,1,1
55650298046,0,0
55650300666,1,1
55650301014,0,0
55650301137,1,0
55650301227,1,0
55650302073,1,1
55650303726,0,0
55650310364,1,0
55650314100,1,0
55650315156,1,0
55650322031,1,0
55650324754,1,0
55650329344,0,0
55650339572,0,0
55650351530,0,0
55650355116,1,0
55650364105,0,0
55650383423,1,0
55650385335,1,0
55650386404,1,1
55650390421,0,0
55650391815,1,0
55650399747,1,0
55650405697,1,0
55650411704,1,0
55650414156,1,0
55650420164,0,0
55650422256,1,1
55650426973,0,0
55650430006,1,0
55650433193,0,0
55650436826,1,0
55650441923,1,1
55650444904,1,0
55650447897,1,0
55650463422,1,0
55650471397,0,0
55650475991,1,0
55650479937,0,0
55650495700,1,0
55650514261,1,0
55650516025,1,0
55650516137,1,0
55650535073,1,0
55650542013,1,0
55650554546,0,0
55650560295,0,0
55650563625,1,0
55650600290,0,0
55650654190,1,1
55650658691,1,0
55650664977,0,0
55650670231,0,0
55650670703,1,0
55650684171,0,0
55650689132,1,0
55650689897,1,0
55650692992,1,0
55650700211,1,0
55650702066,0,0
55650702855,1,0
55650704172,0,0
55650704903,1,0
55650706570,1,0
55650709371,1,1
55650710371,0,0
55650713060,1,0
55650713204,1,0
55650714014,0,0
55650714861,1,0
55650715321,1,0
55650716751,1,0
55650722215,1,0
55650725207,1,0
55650732205,1,0
55650732487,0,0
55650732735,0,0
55650733105,1,0
55650739950,0,0
55650740781,1,0
55650743254,1,0
55650745201,1,0
55650745786,0,0
55650745977,0,0
55650749432,1,0
55650750724,1,0
55650752391,0,0
55650758432,1,0
55650760534,1,0
55650761672,1,0
55650766093,1,1
55650766950,1,0
55650769052,0,0
55650769964,1,0
55650771820,1,0
55650774340,1,0
55650774687,1,0
55650775680,1,1
55650775936,1,0
55650778784,1,0
55650779132,0,0
55650780662,1,0
55650787805,1,0
55650789810,1,0
55650791967,0,0
55650795275,0,0
55650799011,1,0
55650802067,0,0
55650802957,0,0
55650803251,0,0
55650806300,1,0
55650806434,0,0
55650807424,0,0
55650810156,1,0
55650810192,1,1
55650810653,1,0
55650812002,1,0
55650812103,1,0
55650813140,1,0
55650829420,1,0
55650834042,0,0
55650834244,1,0
55650835403,1,0
55650840940,1,0
55650844832,1,0
55650847947,1,0
55650849015,1,0
55650853641,0,0
55650858635,1,0
55650858682,1,0
55650859366,0,0
55650859805,1,0
55650862393,1,0
55650869280,1,1
55650873856,0,0
55650877492,0,0
55650881473,0,0
55650884724,1,0
55650888832,1,1
55650892226,0,0
55650895885,0,0
55650897515,0,0
55650899203,1,0
55650901092,1,0
55650902666,0,0
55650905210,1,0
55650906705,1,0
55650907540,1,0
55650907706,1,0
55650908473,1,1
55650910780,1,0
55650917260,1,1
55650925223,1,0
55650933190,1,0
55650937871,0,0
55650940534,1,0
55650941647,1,0
55650945946,1,0
55650947407,0,0
55650949773,1,1
55650950287,1,0
55650950762,1,0
55650953080,1,0
55650955464,1,0
55650958726,0,0
55650964590,1,0
55650966491,1,1
55650968143,1,0
55650969810,1,0
55650971080,0,0
55650972113,0,0
55650976740,1,0
55650977503,1,0
55650984501,0,0
55650990777,1,0
55650993556,0,0
55650994254,1,0
55651000956,1,0
55651001135,1,0
55651001283,1,0
55651002644,1,0
55651005614,1,0
55651006110,0,0
55651006796,1,0
55651008022,0,0
55651008664,1,0
55651008945,1,0
55651012522,1,0
55651014456,1,0
55651016911,1,0
55651020305,1,0
55651020497,1,0
55651020532,1,0
55651021205,1,0
55651023704,0,0
55651026055,0,0
55651027135,1,0
55651032106,0,0
55651032412,0,0
55651036517,1,0
55651038205,0,0
55651038397,1,0
55651038623,1,0
55651038681,1,0
55651043674,1,0
55651048310,1,0
55651052065,1,1
55651054531,1,0
55651056306,1,0
55651060291,0,0
55651063427,1,1
55651067344,1,0
55651067874,1,0
55651073824,0,0
55651077853,1,0
55651078696,1,0
55651078900,1,0
55651080866,0,0
55651086774,1,0
55651088776,0,0
55651092836,1,0
55651093307,1,0
55651093703,1,0
55651095626,1,0
55651096537,0,0
55651098812,1,0
55651099871,1,0
55651100283,1,1
55651100597,1,0
55651100971,1,0
55651101914,1,0
55651105107,0,0
55651106562,0,0
55651107112,0,0
55651108236,0,0
55651108777,1,1
55651109824,1,0
55651113243,1,0
55651114266,1,0
55651118374,0,0
55651118680,1,0
55651118745,0,0
55651119724,0,0
55651121332,0,0
55651127136,0,0
55651130174,1,1
55651132190,1,1
